strike,call_dex,put_dex,net_dex
2800.0,665076.0,-2039.6,663036.4
3000.0,0.0,-1993.01,-1993.01
3200.0,0.0,-2818.55,-2818.55
3400.0,1995228.0,-407.92,1994820.08
3600.0,1995228.0,-4877.47,1990350.53
3800.0,0.0,-65980.7,-65980.7
4000.0,0.0,-83224.31,-83224.31
4200.0,0.0,-38011.84,-38011.84
4400.0,0.0,-43506.97,-43506.97
4600.0,0.0,-702712.35,-702712.35
4800.0,59191764.0,-332425.74,58859338.26
5000.0,1330152.0,-1154205.13,175946.87
5200.0,0.0,-442214.29,-442214.29
5400.0,665076.0,-982874.47,-317798.47
5500.0,665076.0,-715976.82,-50900.82
5600.0,665076.0,-2560140.46,-1895064.46
5700.0,665076.0,-4362971.26,-3697895.26
5750.0,0.0,0.0,0.0
5775.0,0.0,0.0,0.0
5800.0,0.0,-1829795.13,-1829795.13
5825.0,0.0,-369181.48,-369181.48
5850.0,0.0,-496508.28,-496508.28
5875.0,0.0,-617453.57,-617453.57
5900.0,665076.0,-2053921.74,-1388845.74
5925.0,0.0,-1071409.67,-1071409.67
5950.0,0.0,-1620439.48,-1620439.48
5975.0,0.0,-13233753.11,-13233753.11
6000.0,2660304.0,-45254714.88,-42594410.88
6025.0,0.0,-2556202.67,-2556202.67
6050.0,0.0,-4638392.96,-4638392.96
6075.0,0.0,-2964158.71,-2964158.71
6100.0,0.0,-29213009.98,-29213009.98
6125.0,0.0,-6931083.06,-6931083.06
6150.0,0.0,-4703970.0,-4703970.0
6160.0,0.0,0.0,0.0
6170.0,0.0,0.0,0.0
6175.0,1330152.0,-8251516.7,-6921364.7
6180.0,0.0,0.0,0.0
6190.0,0.0,0.0,0.0
6200.0,3990456.0,-30636572.4,-26646116.4
6210.0,0.0,0.0,0.0
6220.0,0.0,0.0,0.0
6225.0,0.0,-19753485.18,-19753485.18
6230.0,0.0,0.0,0.0
6240.0,0.0,-2296019.36,-2296019.36
6250.0,7315836.0,-13116809.12,-5800973.12
6260.0,0.0,-3049182.81,-3049182.81
6270.0,0.0,-2823007.26,-2823007.26
6275.0,0.0,-17228455.59,-17228455.59
6280.0,664600.37,-1969762.46,-1305162.09
6285.0,0.0,0.0,0.0
6290.0,0.0,-5507853.36,-5507853.36
6295.0,0.0,0.0,0.0
6300.0,1307461.25,-89989408.32,-88681947.08
6305.0,0.0,0.0,0.0
6310.0,0.0,-16589286.83,-16589286.83
6315.0,0.0,0.0,0.0
6320.0,0.0,-5986667.8,-5986667.8
6325.0,0.0,-13573515.57,-13573515.57
6330.0,0.0,-10664588.21,-10664588.21
6335.0,0.0,0.0,0.0
6340.0,0.0,-86372223.62,-86372223.62
6345.0,0.0,0.0,0.0
6350.0,2660304.0,-115351106.31,-112690802.31
6355.0,0.0,0.0,0.0
6360.0,0.0,-34034322.29,-34034322.29
6365.0,0.0,0.0,0.0
6370.0,0.0,-5661470.89,-5661470.89
6375.0,1330152.0,-20669622.91,-19339470.91
6380.0,0.0,-3657017.29,-3657017.29
6385.0,0.0,-4270316.21,-4270316.21
6390.0,0.0,-4362609.13,-4362609.13
6395.0,0.0,-7019986.19,-7019986.19
6400.0,1937479.54,-43624233.75,-41686754.21
6405.0,0.0,-4965495.47,-4965495.47
6410.0,0.0,-36010547.93,-36010547.93
6415.0,0.0,-3082697.56,-3082697.56
6420.0,11528868.26,-47593007.53,-36064139.27
6425.0,0.0,-13564013.63,-13564013.63
6430.0,0.0,-28645751.51,-28645751.51
6435.0,19059677.04,-17027007.29,2032669.74
6440.0,20181884.68,-51510076.06,-31328191.37
6445.0,0.0,-12909021.22,-12909021.22
6450.0,3774927.88,-349243953.25,-345469025.37
6455.0,0.0,-13722838.6,-13722838.6
6460.0,11094857.26,-15998404.33,-4903547.07
6465.0,1836188.54,-8262270.06,-6426081.52
6470.0,605224.14,-15481067.68,-14875843.54
6475.0,4238009.96,-382176520.93,-377938510.97
6480.0,25093749.82,-40852025.61,-15758275.78
6485.0,0.0,-32803480.07,-32803480.07
6490.0,0.0,-35206424.47,-35206424.47
6495.0,0.0,-23184872.19,-23184872.19
6500.0,12723654.22,-290844424.4,-278120770.18
6505.0,2266460.84,-17232500.66,-14966039.82
6510.0,567687.77,-50272418.59,-49704730.82
6515.0,565288.48,-23190942.0,-22625653.52
6520.0,1118577.2,-46755314.57,-45636737.37
6525.0,1645877.29,-195523767.12,-193877889.83
6530.0,2734485.49,-962146254.79,-959411769.3
6535.0,2151884.57,-22390704.83,-20238820.26
6540.0,4264234.83,-1059285491.38,-1055021256.55
6545.0,4206249.22,-66380962.63,-62174713.41
6550.0,8815130.52,-394930285.67,-386115155.15
6555.0,1533413.9,-32254181.78,-30720767.88
6560.0,5559658.67,-170835926.8,-165276268.14
6565.0,1487921.46,-33294515.98,-31806594.52
6570.0,1465306.58,-453957753.92,-452492447.34
6575.0,6238932.59,-94595400.3,-88356467.71
6580.0,10872067.01,-201526221.26,-190654154.24
6585.0,2783829.1,-56757123.11,-53973294.01
6590.0,4554760.6,-87887731.88,-83332971.28
6595.0,2687111.05,-40361207.07,-37674096.02
6600.0,23609323.77,-1036701216.06,-1013091892.29
6605.0,3001604.04,-34488217.08,-31486613.04
6610.0,1670715.72,-100593593.41,-98922877.69
6615.0,2873755.82,-43893388.22,-41019632.4
6620.0,8420295.21,-591266488.63,-582846193.42
6625.0,14083744.2,-176843490.15,-162759745.95
6630.0,14871256.46,-67403323.78,-52532067.32
6635.0,12232418.71,-216912185.55,-204679766.84
6640.0,16988566.22,-87009101.34,-70020535.12
6645.0,12644323.06,-50664143.91,-38019820.85
6650.0,25568942.78,-932050434.89,-906481492.11
6655.0,13886402.86,-55787222.21,-41900819.35
6660.0,31385041.34,-253699979.76,-222314938.42
6665.0,12385678.45,-55159149.31,-42773470.86
6670.0,8985530.2,-121539077.44,-112553547.24
6675.0,162059382.21,-743291644.7,-581232262.49
6680.0,44232218.66,-176074423.91,-131842205.25
6685.0,23252131.09,-103636365.41,-80384234.33
6690.0,42716822.82,-160334232.01,-117617409.19
6695.0,78126124.37,-300479203.69,-222353079.33
6700.0,165688067.51,-1400022764.98,-1234334697.46
6705.0,38428926.89,-128897505.05,-90468578.16
6710.0,28594890.41,-258178054.46,-229583164.05
6715.0,58749562.46,-161865474.95,-103115912.49
6720.0,37512823.86,-146150606.91,-108637783.05
6725.0,47277237.07,-227756655.92,-180479418.85
6730.0,30720508.68,-148842054.65,-118121545.97
6735.0,22585021.16,-83247716.88,-60662695.72
6740.0,54536956.51,-103763457.67,-49226501.16
6745.0,22165272.52,-85046222.34,-62880949.82
6750.0,218518602.21,-754069429.16,-535550826.95
6755.0,20977908.19,-175129020.43,-154151112.23
6760.0,38194371.0,-293644805.72,-255450434.72
6765.0,33936936.39,-141718118.39,-107781182.0
6770.0,22805408.19,-215138861.5,-192333453.31
6775.0,39233772.46,-297875503.24,-258641730.78
6780.0,55807740.64,-453664658.97,-397856918.34
6785.0,14932947.49,-201196471.16,-186263523.67
6790.0,28719515.68,-127438859.91,-98719344.23
6795.0,24746307.15,-111637809.07,-86891501.92
6800.0,159362662.63,-679967960.4,-520605297.77
6805.0,23349527.48,-128342600.99,-104993073.51
6810.0,21944481.57,-282355336.16,-260410854.59
6815.0,11882418.06,-161825324.92,-149942906.86
6820.0,22334769.11,-588786183.48,-566451414.38
6825.0,36051123.98,-436642393.32,-400591269.34
6830.0,13272080.65,-483435299.86,-470163219.2
6835.0,12654818.51,-164633581.7,-151978763.19
6840.0,38325007.4,-139654713.85,-101329706.44
6845.0,15214809.19,-557444711.6,-542229902.41
6850.0,27828231.94,-206567082.7,-178738850.76
6855.0,20005367.9,-67931126.38,-47925758.48
6860.0,11418775.97,-158759827.55,-147341051.58
6865.0,5235653.59,-91300857.1,-86065203.51
6870.0,10096667.89,-259314035.36,-249217367.47
6875.0,17801366.52,-156090985.15,-138289618.64
6880.0,16271525.65,-114555169.41,-98283643.76
