strike,call_dex,put_dex,net_dex
2800.0,0.0,-397.42,-397.42
3000.0,0.0,-77526.36,-77526.36
3200.0,0.0,-39986.46,-39986.46
3400.0,0.0,-12838.75,-12838.75
3600.0,0.0,-37999.64,-37999.64
3800.0,0.0,-100704.94,-100704.94
4000.0,0.0,-39846.6,-39846.6
4200.0,0.0,-370593.18,-370593.18
4400.0,0.0,-430385.49,-430385.49
4600.0,0.0,-82638.34,-82638.34
4800.0,669735.0,-572813.26,96921.74
5000.0,0.0,-997907.63,-997907.63
5200.0,0.0,-380758.62,-380758.62
5400.0,669735.0,-223460.42,446274.58
5500.0,669735.0,-965703.38,-295968.38
5600.0,0.0,-2950913.72,-2950913.72
5700.0,0.0,-1713292.92,-1713292.92
5725.0,0.0,0.0,0.0
5750.0,0.0,-25502.96,-25502.96
5775.0,0.0,-2274.16,-2274.16
5800.0,669735.0,-542633.2,127101.8
5825.0,0.0,-306241.87,-306241.87
5850.0,0.0,-216664.44,-216664.44
5875.0,0.0,-262620.15,-262620.15
5900.0,0.0,-356236.8,-356236.8
5925.0,0.0,-207363.23,-207363.23
5950.0,0.0,-333046.1,-333046.1
5975.0,664250.18,-112973.06,551277.12
6000.0,15403905.0,-989405.77,14414499.23
6025.0,0.0,-391191.13,-391191.13
6050.0,663751.41,-1123734.46,-459983.05
6075.0,0.0,-999520.14,-999520.14
6100.0,0.0,-3425094.09,-3425094.09
6110.0,0.0,0.0,0.0
6120.0,0.0,0.0,0.0
6125.0,0.0,-969736.35,-969736.35
6130.0,0.0,0.0,0.0
6140.0,0.0,0.0,0.0
6150.0,0.0,-1628387.44,-1628387.44
6160.0,0.0,-148352.93,-148352.93
6170.0,0.0,-49823.53,-49823.53
6175.0,0.0,-1206657.17,-1206657.17
6180.0,0.0,-120678.25,-120678.25
6190.0,0.0,-21417.85,-21417.85
6200.0,3310240.84,-8243624.82,-4933383.98
6210.0,0.0,-220982.55,-220982.55
6220.0,0.0,-394647.17,-394647.17
6225.0,0.0,-13328423.19,-13328423.19
6230.0,0.0,-120664.91,-120664.91
6235.0,0.0,0.0,0.0
6240.0,0.0,-379564.8,-379564.8
6245.0,0.0,0.0,0.0
6250.0,7932429.75,-2304516.35,5627913.4
6255.0,0.0,0.0,0.0
6260.0,0.0,-512568.33,-512568.33
6265.0,0.0,0.0,0.0
6270.0,0.0,-862880.06,-862880.06
6275.0,0.0,-1636933.8,-1636933.8
6280.0,0.0,-396230.86,-396230.86
6285.0,0.0,-248213.21,-248213.21
6290.0,0.0,-374582.61,-374582.61
6295.0,0.0,-514552.65,-514552.65
6300.0,668801.78,-3646165.92,-2977364.14
6305.0,0.0,-614421.59,-614421.59
6310.0,0.0,-424772.13,-424772.13
6315.0,0.0,-277942.69,-277942.69
6320.0,659812.9,-741120.56,-81307.66
6325.0,659307.44,-2994574.86,-2335267.42
6330.0,0.0,-622635.85,-622635.85
6335.0,0.0,-303843.45,-303843.45
6340.0,0.0,-1522461.43,-1522461.43
6345.0,1316889.9,-291780.79,1025109.11
6350.0,658322.3,-10464192.03,-9805869.73
6355.0,0.0,-220431.52,-220431.52
6360.0,0.0,-1635604.76,-1635604.76
6365.0,0.0,-179880.59,-179880.59
6370.0,0.0,-5632852.74,-5632852.74
6375.0,0.0,-6936968.94,-6936968.94
6380.0,0.0,-5748071.55,-5748071.55
6385.0,0.0,-499596.27,-499596.27
6390.0,0.0,-13499677.88,-13499677.88
6395.0,0.0,-892553.66,-892553.66
6400.0,1327364.87,-19771908.78,-18444543.91
6405.0,0.0,-1470173.04,-1470173.04
