strike,call_dex,put_dex,net_dex
1400.0,7239361.82,-18410.17,7220951.65
1600.0,0.0,-8746.87,-8746.87
1800.0,2631991.62,-6761.44,2625230.18
2000.0,46697261.06,-52155.0,46645106.06
2200.0,11841483.0,-24489.94,11816993.06
2400.0,0.0,-13556.11,-13556.11
2600.0,13807782.45,-50108.79,13757673.66
2800.0,1314701.8,-63104.97,1251596.83
3000.0,21040810.63,-192884.3,20847926.34
3200.0,0.0,-414872.0,-414872.0
3300.0,0.0,-134983.8,-134983.8
3400.0,656946.02,-384367.9,272578.11
3500.0,3941301.39,-109207.36,3832094.03
3600.0,0.0,-540988.02,-540988.02
3700.0,656301.78,-87467.16,568834.62
3800.0,0.0,-373318.07,-373318.07
3900.0,5907183.3,-235599.4,5671583.9
4000.0,7875907.86,-317549.38,7558358.48
4050.0,0.0,-5915.24,-5915.24
4100.0,21655624.34,-75051.35,21580572.99
4150.0,21693200.46,-48450.58,21644749.88
4200.0,0.0,-350063.33,-350063.33
4250.0,0.0,-39189.95,-39189.95
4300.0,1966759.76,-64658.03,1902101.72
4350.0,1970525.92,-114906.22,1855619.7
4400.0,655751.33,-237097.38,418653.95
4450.0,0.0,-165402.19,-165402.19
4500.0,0.0,-201296.67,-201296.67
4550.0,0.0,-72632.0,-72632.0
4600.0,0.0,-140944.37,-140944.37
4650.0,0.0,-79768.67,-79768.67
4700.0,657767.76,-98932.68,558835.08
4750.0,28818323.86,-414055.79,28404268.06
4800.0,8518163.74,-138277.07,8379886.67
4850.0,655056.65,-218491.16,436565.49
4900.0,30101104.33,-170492.67,29930611.65
4950.0,0.0,-590657.9,-590657.9
5000.0,100081613.25,-1188883.18,98892730.07
5025.0,0.0,-112278.19,-112278.19
5050.0,2617693.11,-621027.62,1996665.49
5075.0,0.0,-114447.16,-114447.16
5100.0,2621850.5,-675269.0,1946581.5
5125.0,0.0,-32111.67,-32111.67
5150.0,3933738.7,-78404.62,3855334.08
5175.0,0.0,-1963261.58,-1963261.58
5200.0,26845032.62,-1347177.23,25497855.39
5225.0,0.0,-59275.27,-59275.27
5250.0,653033.11,-230974.62,422058.48
5275.0,0.0,-2105167.63,-2105167.63
