strike,call_dex,put_dex,net_dex
2800.0,655448.71,-2110.7,653338.01
3000.0,0.0,-792.3,-792.3
3200.0,654856.45,-1433.29,653423.17
3400.0,0.0,-2493.29,-2493.29
3600.0,0.0,-14711.87,-14711.87
3800.0,0.0,-186039.04,-186039.04
4000.0,0.0,-275066.19,-275066.19
4200.0,0.0,-417439.76,-417439.76
4400.0,655068.81,-64317.48,590751.33
4600.0,0.0,-58584.0,-58584.0
4800.0,654023.09,-286761.78,367261.31
5000.0,0.0,-1223921.12,-1223921.12
5200.0,3928050.24,-583157.68,3344892.57
5300.0,0.0,-134254.92,-134254.92
5400.0,6557150.0,-372192.1,6184957.9
5500.0,0.0,-2655501.04,-2655501.04
5600.0,654023.55,-6430707.8,-5776684.24
5625.0,0.0,-151880.68,-151880.68
5650.0,0.0,-372659.76,-372659.76
5675.0,0.0,-9852.31,-9852.31
5700.0,0.0,-1296054.2,-1296054.2
5725.0,0.0,-140748.46,-140748.46
5750.0,0.0,-455521.9,-455521.9
5775.0,0.0,-172659.06,-172659.06
5800.0,0.0,-1477484.11,-1477484.11
5825.0,0.0,-251422.93,-251422.93
5850.0,0.0,-473850.08,-473850.08
5875.0,0.0,-312176.23,-312176.23
5900.0,0.0,-6220878.96,-6220878.96
5925.0,0.0,-700828.41,-700828.41
5950.0,0.0,-420494.17,-420494.17
5975.0,0.0,-636512.97,-636512.97
5990.0,0.0,-1299733.65,-1299733.65
6000.0,6047330446.32,-28719010.25,6018611436.07
6010.0,0.0,-190624.23,-190624.23
6020.0,0.0,-624549.93,-624549.93
6025.0,0.0,-2802908.07,-2802908.07
6030.0,0.0,-461307.66,-461307.66
6040.0,0.0,-73305.69,-73305.69
6050.0,0.0,-11221374.68,-11221374.68
6060.0,0.0,-301223.07,-301223.07
6070.0,0.0,-402695.12,-402695.12
6075.0,647249.05,-1996335.53,-1349086.49
6080.0,0.0,-402573.51,-402573.51
6090.0,0.0,-327832.45,-327832.45
6100.0,3844158.46,-18329623.5,-14485465.04
6110.0,0.0,-7834280.22,-7834280.22
6120.0,0.0,-8059224.14,-8059224.14
6125.0,0.0,-4724433.1,-4724433.1
6130.0,0.0,-633825.21,-633825.21
6135.0,0.0,-231206.72,-231206.72
6140.0,0.0,-1808855.74,-1808855.74
6145.0,0.0,-160660.74,-160660.74
6150.0,2581449.8,-5878361.66,-3296911.86
6155.0,0.0,-69524.05,-69524.05
6160.0,0.0,-315399.85,-315399.85
6165.0,0.0,-11382.6,-11382.6
6170.0,0.0,-1111876.94,-1111876.94
6175.0,0.0,-9986660.7,-9986660.7
6180.0,0.0,-6927597.53,-6927597.53
6185.0,0.0,-192004.07,-192004.07
6190.0,0.0,-5227904.59,-5227904.59
6195.0,0.0,-1104929.26,-1104929.26
6200.0,1286256.69,-16303995.51,-15017738.82
6205.0,0.0,-199987.09,-199987.09
6210.0,0.0,-1857966.41,-1857966.41
6215.0,0.0,-234521.44,-234521.44
6220.0,0.0,-1172465.63,-1172465.63
6225.0,639392.95,-11330067.23,-10690674.27
6230.0,0.0,-2520730.36,-2520730.36
6235.0,0.0,-3783975.79,-3783975.79
6240.0,0.0,-15841499.97,-15841499.97
6245.0,0.0,-1994121.78,-1994121.78
6250.0,0.0,-22299941.43,-22299941.43
6255.0,0.0,-1057941.28,-1057941.28
6260.0,15838427.26,-3442582.49,12395844.78
6265.0,0.0,-1866655.87,-1866655.87
6270.0,0.0,-3569029.11,-3569029.11
6275.0,1270615.36,-5656311.46,-4385696.1
6280.0,0.0,-7877593.54,-7877593.54
6285.0,0.0,-4176814.56,-4176814.56
6290.0,0.0,-5308556.24,-5308556.24
6295.0,0.0,-2336210.66,-2336210.66
6300.0,1876782.51,-63975436.89,-62098654.38
6305.0,0.0,-7241931.74,-7241931.74
