strike,call_dex,put_dex,net_dex
2800.0,675253.49,-4001.13,671252.36
3000.0,676743.89,-339.34,676404.56
3200.0,0.0,0.0,0.0
3400.0,0.0,-1491.18,-1491.18
3600.0,0.0,-18118.18,-18118.18
3800.0,0.0,-105258.33,-105258.33
4000.0,0.0,-216090.49,-216090.49
4200.0,1346061.63,-861545.28,484516.35
4400.0,672996.69,-215741.32,457255.37
4600.0,0.0,-73059.28,-73059.28
4800.0,0.0,-177129.44,-177129.44
5000.0,0.0,-243182.57,-243182.57
5200.0,1338872.43,-605777.5,733094.94
5400.0,670742.3,-203714.66,467027.63
5500.0,667363.79,-233631.72,433732.07
5600.0,0.0,-824211.5,-824211.5
5700.0,0.0,-4962297.07,-4962297.07
5800.0,665802.04,-1782214.59,-1116412.55
5825.0,0.0,-26617.95,-26617.95
5850.0,0.0,-162016.54,-162016.54
5875.0,664804.94,-183731.11,481073.83
5900.0,1326503.83,-259103.57,1067400.26
5925.0,0.0,-278984.38,-278984.38
5950.0,0.0,-375244.07,-375244.07
5975.0,0.0,-181197.39,-181197.39
6000.0,2006255.44,-1277490.62,728764.83
6025.0,0.0,-378268.36,-378268.36
6050.0,0.0,-215898.4,-215898.4
6075.0,0.0,-190078.52,-190078.52
6100.0,2036127.0,-418684.02,1617442.98
6125.0,0.0,-190619.51,-190619.51
6150.0,0.0,-1212776.54,-1212776.54
6175.0,0.0,-1239469.5,-1239469.5
6200.0,2714836.0,-8896844.46,-6182008.46
6210.0,0.0,-231283.66,-231283.66
6220.0,0.0,-53189.23,-53189.23
6225.0,0.0,-485147.37,-485147.37
6230.0,0.0,-149798.89,-149798.89
6240.0,1320430.91,-446473.45,873957.46
6250.0,8664773.11,-857453.55,7807319.56
6260.0,0.0,-240776.47,-240776.47
6270.0,0.0,-58756.76,-58756.76
6275.0,0.0,-908016.21,-908016.21
6280.0,0.0,-203484.61,-203484.61
6290.0,0.0,-632153.88,-632153.88
6300.0,0.0,-2203813.88,-2203813.88
6310.0,0.0,-247243.94,-247243.94
6320.0,0.0,-239227.46,-239227.46
6325.0,0.0,-1583219.33,-1583219.33
6330.0,0.0,-309636.59,-309636.59
6335.0,0.0,-409827.79,-409827.79
6340.0,0.0,-389016.26,-389016.26
6345.0,0.0,-109587.81,-109587.81
