strike,call_dex,put_dex,net_dex
2800.0,663858.0,-2042.92,661815.08
3000.0,0.0,-1997.42,-1997.42
3200.0,0.0,-2823.87,-2823.87
3400.0,1991574.0,-408.9,1991165.1
3600.0,1991574.0,-4889.73,1986684.27
3800.0,0.0,-66166.62,-66166.62
4000.0,0.0,-83514.67,-83514.67
4200.0,0.0,-38139.71,-38139.71
4400.0,0.0,-43673.53,-43673.53
4600.0,0.0,-705755.38,-705755.38
4800.0,59083362.0,-333786.65,58749575.35
5000.0,1327716.0,-1161157.04,166558.96
5200.0,0.0,-445085.53,-445085.53
5400.0,663858.0,-991292.77,-327434.77
5500.0,663858.0,-722349.97,-58491.97
5600.0,663858.0,-2582871.98,-1919013.98
5700.0,663858.0,-3778884.17,-3115026.17
5750.0,0.0,0.0,0.0
5775.0,0.0,0.0,0.0
5800.0,0.0,-1453779.11,-1453779.11
5825.0,0.0,-277243.77,-277243.77
5850.0,0.0,-417500.83,-417500.83
5875.0,0.0,-446689.51,-446689.51
5900.0,663858.0,-1639274.24,-975416.24
5925.0,0.0,-822929.81,-822929.81
5950.0,0.0,-1296583.71,-1296583.71
5975.0,0.0,-10288027.3,-10288027.3
6000.0,2655432.0,-34342353.27,-31686921.27
6025.0,0.0,-2006841.37,-2006841.37
6050.0,0.0,-3943368.07,-3943368.07
6075.0,0.0,-2575893.11,-2575893.11
6100.0,0.0,-25221660.27,-25221660.27
6125.0,0.0,-6272328.19,-6272328.19
6150.0,0.0,-4415986.49,-4415986.49
6160.0,0.0,0.0,0.0
6170.0,0.0,0.0,0.0
6175.0,1327716.0,-7975563.52,-6647847.52
6180.0,0.0,0.0,0.0
6190.0,0.0,0.0,0.0
6200.0,3983148.0,-30322945.0,-26339797.0
6210.0,0.0,0.0,0.0
6220.0,0.0,0.0,0.0
6225.0,0.0,-20177298.39,-20177298.39
6230.0,0.0,0.0,0.0
6240.0,0.0,-2346032.28,-2346032.28
6250.0,7302438.0,-13240974.91,-5938536.91
6260.0,0.0,-3052541.17,-3052541.17
6270.0,0.0,-2859114.78,-2859114.78
6275.0,0.0,-17453900.29,-17453900.29
6280.0,663610.09,-2018085.12,-1354475.03
6285.0,0.0,0.0,0.0
6290.0,0.0,-5591353.31,-5591353.31
6295.0,0.0,0.0,0.0
6300.0,1320151.38,-92208517.0,-90888365.62
6305.0,0.0,0.0,0.0
6310.0,0.0,-17029825.99,-17029825.99
6315.0,0.0,0.0,0.0
6320.0,0.0,-6144198.28,-6144198.28
6325.0,0.0,-13735874.35,-13735874.35
6330.0,0.0,-11024026.57,-11024026.57
6335.0,0.0,0.0,0.0
6340.0,0.0,-87567928.14,-87567928.14
6345.0,0.0,0.0,0.0
6350.0,2601774.62,-117939144.64,-115337370.02
6355.0,0.0,0.0,0.0
6360.0,0.0,-35052695.72,-35052695.72
6365.0,0.0,0.0,0.0
6370.0,0.0,-5655085.71,-5655085.71
6375.0,1287272.39,-21092443.89,-19805171.5
6380.0,0.0,-3736156.41,-3736156.41
6385.0,0.0,-4366828.87,-4366828.87
6390.0,0.0,-4465851.74,-4465851.74
6395.0,0.0,-7137109.63,-7137109.63
6400.0,1911076.14,-44704539.87,-42793463.73
6405.0,0.0,-5022701.57,-5022701.57
6410.0,0.0,-36474263.04,-36474263.04
6415.0,0.0,-3147370.16,-3147370.16
6420.0,11292783.47,-48391684.6,-37098901.14
6425.0,0.0,-14111842.31,-14111842.31
6430.0,0.0,-29345706.39,-29345706.39
6435.0,18449210.33,-17390433.35,1058776.98
6440.0,19590673.38,-52391581.64,-32800908.26
6445.0,0.0,-13154014.4,-13154014.4
6450.0,3645484.04,-355102831.95,-351457347.91
6455.0,0.0,-14088351.62,-14088351.62
6460.0,10783898.42,-16440821.78,-5656923.36
6465.0,1789334.45,-8474268.92,-6684934.47
6470.0,594349.79,-15944332.05,-15349982.26
6475.0,4117212.42,-393179711.62,-389062499.19
6480.0,24562813.22,-42311171.09,-17748357.87
6485.0,0.0,-33995349.56,-33995349.56
6490.0,0.0,-36360294.39,-36360294.39
6495.0,0.0,-24514328.11,-24514328.11
6500.0,12378982.4,-304355879.43,-291976897.03
6505.0,2229355.76,-17928745.98,-15699390.22
6510.0,553591.08,-52349390.08,-51795799.0
6515.0,548840.83,-24303153.39,-23754312.56
6520.0,1083564.05,-48552453.33,-47468889.28
6525.0,1603248.06,-206821155.61,-205217907.55
6530.0,2645952.54,-1006338986.47,-1003693033.94
6535.0,2093236.6,-23490991.65,-21397755.05
6540.0,4129653.7,-1107288402.65,-1103158748.95
6545.0,4072274.99,-69889731.1,-65817456.11
6550.0,8526165.65,-416938600.04,-408412434.39
6555.0,1480908.99,-34090631.7,-32609722.71
6560.0,5349450.44,-181649841.08,-176300390.64
6565.0,1433684.03,-35359082.76,-33925398.73
6570.0,1407627.55,-481946275.42,-480538647.87
6575.0,6001394.86,-100486448.46,-94485053.6
6580.0,10405442.89,-213873254.91,-203467812.02
6585.0,2666003.33,-60260265.25,-57594261.92
6590.0,4349888.37,-94540218.73,-90190330.36
6595.0,2555009.79,-43146197.75,-40591187.96
6600.0,22494608.18,-1104555404.1,-1082060795.92
6605.0,2848247.87,-36817688.14,-33969440.27
6610.0,1588705.24,-107357241.51,-105768536.27
6615.0,2712939.63,-46987170.2,-44274230.57
6620.0,7927329.85,-634531937.82,-626604607.97
6625.0,13215170.19,-189733540.66,-176518370.47
6630.0,13914278.76,-72312814.43,-58398535.67
6635.0,11427527.71,-232952458.93,-221524931.22
6640.0,15777115.08,-93519165.01,-77742049.93
6645.0,11699322.09,-54509613.17,-42810291.08
6650.0,23559898.24,-1003369928.18,-979810029.93
6655.0,12740043.31,-60074445.11,-47334401.8
6660.0,28652722.01,-273101237.14,-244448515.13
6665.0,11252608.37,-59454465.22,-48201856.85
6670.0,8106781.94,-131221587.67,-123114805.73
6675.0,145460562.39,-801427145.29,-655966582.9
6680.0,39457330.21,-189656862.28,-150199532.07
6685.0,20681109.85,-112028775.86,-91347666.01
6690.0,37604417.51,-173588370.92,-135983953.41
6695.0,68402182.02,-322905556.83,-254503374.81
6700.0,143936471.51,-1496325407.76,-1352388936.25
6705.0,33202199.01,-138729353.64,-105527154.62
6710.0,24539849.01,-277436121.67,-252896272.66
6715.0,49597827.13,-174255377.09,-124657549.96
6720.0,31575200.66,-156251961.53,-124676760.87
6725.0,39360722.99,-243876503.52,-204515780.53
6730.0,25300287.49,-159740399.39,-134440111.9
6735.0,18526688.86,-89163693.17,-70637004.31
6740.0,43716836.33,-111667834.21,-67950997.88
6745.0,17638360.17,-90892923.84,-73254563.68
6750.0,173809294.64,-790885839.63,-617076544.99
6755.0,16513265.39,-186650342.14,-170137076.75
6760.0,29634591.65,-312164115.83,-282529524.19
6765.0,26220818.38,-149537077.29,-123316258.91
6770.0,17584579.14,-225573298.32,-207988719.18
6775.0,29870187.35,-316440008.44,-286569821.08
6780.0,41564155.38,-479469186.22,-437905030.84
6785.0,10932973.4,-212625741.39,-201692767.99
6790.0,20907883.67,-134132341.73,-113224458.06
6795.0,17518864.2,-117785893.38,-100267029.18
6800.0,110581193.92,-715416194.0,-604835000.07
6805.0,16366911.23,-134521333.01,-118154421.79
6810.0,14875883.9,-295853010.43,-280977126.53
6815.0,8010131.04,-170235927.71,-162225796.67
6820.0,14806321.59,-621384104.89,-606577783.3
6825.0,23377087.02,-454752801.79,-431375714.77
6830.0,8580322.13,-505080115.9,-496499793.77
6835.0,8127654.88,-170168724.2,-162041069.32
6840.0,23742184.86,-145188396.31,-121446211.45
6845.0,9290199.36,-582252282.82,-572962083.45
6850.0,17049255.78,-214085860.98,-197036605.21
6855.0,12033930.08,-68583450.06,-56549519.98
6860.0,6709044.24,-160162442.68,-153453398.44
6865.0,3073865.11,-93907117.99,-90833252.88
6870.0,5930446.55,-266498008.32,-260567561.78
6875.0,10487290.01,-160631464.75,-150144174.74
6880.0,9573568.27,-118085637.13,-108512068.86
6885.0,4283023.98,-45892011.48,-41608987.5
6890.0,6224315.76,-80575880.08,-74351564.32
6895.0,2732366.46,-17438308.9,-14705942.44
6900.0,26421560.19,-234332722.38,-207911162.19
6905.0,2009807.44,-7236425.19,-5226617.75
6910.0,6023999.89,-55389929.83,-49365929.93
6915.0,2476319.47,-8420260.63,-5943941.15
6920.0,7015401.91,-85503508.53,-78488106.62
6925.0,2255282.79,-60909114.94,-58653832.15
6930.0,4448183.43,-36582228.65,-32134045.22
6935.0,1373810.72,-12191009.64,-10817198.92
6940.0,24552647.75,-26317044.61,-1764396.86
6945.0,2493812.79,-34824897.4,-32331084.61
6950.0,26194258.83,-192792067.14,-166597808.31
6955.0,1334522.86,-80732240.93,-79397718.07
6960.0,7380534.58,-14255613.7,-6875079.12
6965.0,1736215.74,-2620497.23,-884281.49
6970.0,2501102.24,-78271345.33,-75770243.09
6975.0,1984889.7,-37184977.64,-35200087.94
6980.0,2465598.37,-5129516.81,-2663918.44
6985.0,2291305.82,-1282852.32,1008453.51
6990.0,2872061.46,-21838318.16,-18966256.71
6995.0,2788880.17,-1284343.01,1504537.16
7000.0,3122344.23,-17260308.0,-14137963.77
7005.0,1063925.24,-1290541.02,-226615.78
7010.0,1739725.02,-15674155.06,-13934430.04
7015.0,2496643.92,-657840.81,1838803.11
7020.0,1491331.66,-7876895.3,-6385563.64
7025.0,2647466.52,-3243572.26,-596105.74
7030.0,1572313.24,-15616337.79,-14044024.55
7040.0,1340398.52,-6476999.76,-5136601.24
7050.0,1814850.0,-10601908.97,-8787058.97
7060.0,3479358.65,0.0,3479358.65
7070.0,600649.79,0.0,600649.79
7075.0,793177.8,-12373744.7,-11580566.9
7080.0,413747.41,0.0,413747.41
7090.0,405760.62,-660314.25,-254553.63
7100.0,564182.93,-9938069.41,-9373886.48
7110.0,184539.52,0.0,184539.52
7120.0,229212.68,-5295481.81,-5066269.13
7125.0,822006.32,-5227319.06,-4405312.74
7150.0,610401.97,-7302438.0,-6692036.03
7175.0,682310.17,0.0,682310.17
7200.0,959293.83,-5310864.0,-4351570.17
7225.0,363886.58,-652319.09,-288432.5
7250.0,151230.66,0.0,151230.66
7275.0,20614.67,0.0,20614.67
7300.0,530852.96,0.0,530852.96
7325.0,723698.96,0.0,723698.96
7350.0,34301.23,0.0,34301.23
7375.0,12228.4,0.0,12228.4
7400.0,34606.8,-1978058.99,-1943452.19
7425.0,958377.67,0.0,958377.67
7450.0,47247.73,0.0,47247.73
7500.0,104241.06,-1986588.71,-1882347.65
7600.0,14807.27,0.0,14807.27
7800.0,1545.42,0.0,1545.42
8000.0,1705.25,0.0,1705.25
8200.0,613.17,0.0,613.17
8400.0,1398.74,0.0,1398.74
8600.0,0.0,0.0,0.0
8800.0,0.0,0.0,0.0
9000.0,674.36,0.0,674.36
