strike,call_dex,put_dex,net_dex
1400.0,7244611.0,-18413.33,7226197.67
1600.0,0.0,-8747.23,-8747.23
1800.0,2634404.0,-6762.41,2627641.59
2000.0,46760671.0,-52170.31,46708500.69
2200.0,11854818.0,-24491.74,11830326.26
2400.0,0.0,-13559.25,-13559.25
2600.0,13830621.0,-50128.56,13780492.44
2800.0,1317202.0,-63118.63,1254083.37
3000.0,21075232.0,-192934.92,20882297.08
3200.0,0.0,-414948.62,-414948.62
3300.0,0.0,-135017.17,-135017.17
3400.0,658601.0,-384557.62,274043.38
3500.0,3951606.0,-109234.07,3842371.93
3600.0,0.0,-541241.03,-541241.03
3700.0,658601.0,-87483.45,571117.55
3800.0,0.0,-373450.84,-373450.84
3900.0,5927409.0,-235679.15,5691729.85
4000.0,7903212.0,-317567.82,7585644.18
4050.0,0.0,-5917.48,-5917.48
4100.0,21733833.0,-75074.64,21658758.36
4150.0,21733833.0,-48485.18,21685347.82
4200.0,0.0,-350339.8,-350339.8
4250.0,0.0,-39208.71,-39208.71
4300.0,1975803.0,-64705.03,1911097.97
4350.0,1975803.0,-114968.48,1860834.52
4400.0,658601.0,-237264.89,421336.11
4450.0,0.0,-165470.46,-165470.46
4500.0,0.0,-201427.63,-201427.63
4550.0,0.0,-72700.13,-72700.13
4600.0,0.0,-141049.4,-141049.4
4650.0,0.0,-79769.4,-79769.4
4700.0,658601.0,-98973.74,559627.26
4750.0,28978444.0,-414405.98,28564038.02
4800.0,8561813.0,-138382.63,8423430.37
4850.0,658601.0,-218648.66,439952.34
4900.0,30295646.0,-170608.62,30125037.38
4950.0,0.0,-591074.01,-591074.01
5000.0,100765953.0,-1189780.98,99576172.02
5025.0,0.0,-112366.88,-112366.88
5050.0,2634404.0,-621545.57,2012858.43
5075.0,0.0,-114549.3,-114549.3
5100.0,2634404.0,-675914.85,1958489.15
5125.0,0.0,-32145.35,-32145.35
5150.0,3951606.0,-78436.64,3873169.36
5175.0,0.0,-1965676.59,-1965676.59
5200.0,27002641.0,-1348979.8,25653661.2
5225.0,0.0,-59362.79,-59362.79
5250.0,658601.0,-231169.8,427431.2
5275.0,0.0,-2107233.23,-2107233.23
5300.0,0.0,-882218.79,-882218.79
5325.0,658601.0,-1417573.36,-758972.36
5350.0,0.0,-4074499.3,-4074499.3
5360.0,0.0,-52662.23,-52662.23
5370.0,0.0,-77527.53,-77527.53
5375.0,1317202.0,-90687.62,1226514.38
5380.0,0.0,-64309.5,-64309.5
5390.0,0.0,-169740.58,-169740.58
5400.0,1975803.0,-4511919.95,-2536116.95
5410.0,0.0,-92477.75,-92477.75
5420.0,0.0,-38810.4,-38810.4
5425.0,0.0,-1436863.42,-1436863.42
5430.0,0.0,-108017.57,-108017.57
5440.0,0.0,-41285.83,-41285.83
5450.0,6586010.0,-2218374.33,4367635.67
