strike,call_dex,put_dex,net_dex
2800.0,0.0,-240.54,-240.54
3000.0,0.0,-28221.7,-28221.7
3200.0,0.0,-16286.41,-16286.41
3400.0,0.0,-204478.09,-204478.09
3600.0,0.0,-165707.51,-165707.51
3800.0,0.0,-31877.7,-31877.7
4000.0,0.0,-143019.56,-143019.56
4200.0,0.0,-405031.08,-405031.08
4400.0,0.0,-123946.44,-123946.44
4600.0,0.0,-311063.09,-311063.09
4800.0,1327683.71,-269379.1,1058304.61
5000.0,0.0,-401063.03,-401063.03
5200.0,0.0,-429157.66,-429157.66
5400.0,664011.0,-492694.35,171316.65
5500.0,664011.0,-1761136.71,-1097125.71
5600.0,664011.0,-4269394.31,-3605383.31
5700.0,0.0,-562819.78,-562819.78
5725.0,0.0,-47695.1,-47695.1
5750.0,0.0,-27953.52,-27953.52
5775.0,0.0,-290199.44,-290199.44
5800.0,0.0,-1928738.64,-1928738.64
5825.0,0.0,-82866.62,-82866.62
5850.0,0.0,-436149.55,-436149.55
5875.0,0.0,-192483.18,-192483.18
5900.0,0.0,-610934.9,-610934.9
5925.0,0.0,-287701.12,-287701.12
5950.0,0.0,-386130.68,-386130.68
5975.0,0.0,-543058.31,-543058.31
6000.0,1328022.0,-3100650.93,-1772628.93
6025.0,0.0,-281626.88,-281626.88
6050.0,0.0,-811958.44,-811958.44
6075.0,0.0,-858278.11,-858278.11
6100.0,664011.0,-1505178.32,-841167.32
6110.0,0.0,-81986.03,-81986.03
6120.0,0.0,-78296.73,-78296.73
6125.0,0.0,-629729.31,-629729.31
6130.0,0.0,-39836.3,-39836.3
6140.0,0.0,-13406.18,-13406.18
6150.0,0.0,-2300876.52,-2300876.52
6160.0,0.0,-178425.62,-178425.62
6170.0,0.0,-146211.53,-146211.53
6175.0,0.0,-1414190.84,-1414190.84
6180.0,0.0,-137546.8,-137546.8
6190.0,0.0,-64757.25,-64757.25
6200.0,3320055.0,-2208487.73,1111567.27
6210.0,0.0,-265804.82,-265804.82
6220.0,0.0,-39790.02,-39790.02
6225.0,0.0,-5110617.91,-5110617.91
6230.0,664011.0,-121758.13,542252.87
