strike,call_dex,put_dex,net_dex
2800.0,663681.0,-2646.61,661034.39
3000.0,0.0,-1129.41,-1129.41
3200.0,0.0,-2166.57,-2166.57
3400.0,0.0,-204.55,-204.55
3600.0,0.0,-10344.17,-10344.17
3800.0,0.0,-151362.46,-151362.46
4000.0,0.0,-90595.34,-90595.34
4200.0,0.0,-467039.42,-467039.42
4400.0,0.0,-507145.02,-507145.02
4600.0,0.0,-204098.84,-204098.84
4800.0,0.0,-415649.29,-415649.29
5000.0,663681.0,-648397.85,15283.15
5200.0,0.0,-217666.83,-217666.83
5300.0,0.0,-67165.99,-67165.99
5400.0,0.0,-351948.97,-351948.97
5500.0,0.0,-2949304.63,-2949304.63
5600.0,0.0,-6095245.41,-6095245.41
5625.0,0.0,0.0,0.0
5650.0,0.0,0.0,0.0
5675.0,0.0,0.0,0.0
5700.0,0.0,-400591.15,-400591.15
5725.0,0.0,-590733.15,-590733.15
5750.0,0.0,-186735.32,-186735.32
5775.0,0.0,-789871.24,-789871.24
5800.0,0.0,-1299139.62,-1299139.62
5825.0,0.0,-206692.65,-206692.65
5850.0,2654724.0,-225564.14,2429159.86
5875.0,0.0,-672787.43,-672787.43
5900.0,1991043.0,-582224.79,1408818.21
5925.0,0.0,-199554.83,-199554.83
5950.0,663681.0,-2412937.15,-1749256.15
5975.0,0.0,-265612.47,-265612.47
5990.0,0.0,0.0,0.0
6000.0,5312766405.0,-18261175.98,5294505229.02
6010.0,0.0,0.0,0.0
6020.0,0.0,0.0,0.0
6025.0,0.0,-554023.27,-554023.27
6030.0,0.0,0.0,0.0
6040.0,0.0,0.0,0.0
6050.0,0.0,-1277207.78,-1277207.78
6060.0,0.0,0.0,0.0
6070.0,0.0,0.0,0.0
6075.0,0.0,-1275112.95,-1275112.95
6080.0,0.0,-556975.56,-556975.56
6090.0,0.0,-487020.44,-487020.44
6100.0,0.0,-12183666.43,-12183666.43
6110.0,0.0,-239190.19,-239190.19
6120.0,0.0,-175863.94,-175863.94
6125.0,0.0,-3321406.9,-3321406.9
6130.0,0.0,-443182.26,-443182.26
6135.0,0.0,0.0,0.0
6140.0,0.0,-199188.32,-199188.32
6145.0,0.0,0.0,0.0
6150.0,663681.0,-4380167.05,-3716486.05
6155.0,0.0,0.0,0.0
6160.0,0.0,-283535.03,-283535.03
6165.0,0.0,0.0,0.0
6170.0,0.0,-908851.43,-908851.43
6175.0,0.0,-4444324.67,-4444324.67
6180.0,0.0,-1364774.04,-1364774.04
6185.0,0.0,0.0,0.0
6190.0,0.0,-1087402.7,-1087402.7
6195.0,0.0,0.0,0.0
6200.0,1991043.0,-7963556.56,-5972513.56
6205.0,0.0,0.0,0.0
6210.0,0.0,-1147861.13,-1147861.13
6215.0,0.0,-81473.97,-81473.97
6220.0,0.0,-3092918.56,-3092918.56
6225.0,0.0,-10716148.04,-10716148.04
6230.0,0.0,-6418268.15,-6418268.15
6235.0,0.0,-319309.08,-319309.08
6240.0,0.0,-2637555.46,-2637555.46
6245.0,19910430.0,-525659.72,19384770.28
6250.0,0.0,-10136172.99,-10136172.99
6255.0,0.0,-776842.85,-776842.85
6260.0,0.0,-1251551.21,-1251551.21
6265.0,0.0,-860877.54,-860877.54
6270.0,0.0,-3620862.54,-3620862.54
6275.0,0.0,-3007302.92,-3007302.92
6280.0,0.0,-3682069.48,-3682069.48
6285.0,0.0,-1343638.11,-1343638.11
6290.0,0.0,-7468344.99,-7468344.99
6295.0,0.0,-1379736.57,-1379736.57
6300.0,1327362.0,-47310599.14,-45983237.14
6305.0,0.0,-2286765.09,-2286765.09
6310.0,0.0,-4485681.48,-4485681.48
6315.0,1991043.0,-1618670.64,372372.36
6320.0,16592025.0,-9711152.94,6880872.06
6325.0,1327362.0,-6653202.41,-5325840.41
6330.0,0.0,-3552883.46,-3552883.46
6335.0,0.0,-2519727.18,-2519727.18
6340.0,1327362.0,-5058032.91,-3730670.91
6345.0,663681.0,-4467850.02,-3804169.02
6350.0,3318405.0,-19087197.74,-15768792.74
6355.0,1327362.0,-2930855.69,-1603493.69
6360.0,663681.0,-54204685.68,-53541004.68
6365.0,0.0,-10042403.59,-10042403.59
6370.0,0.0,-98150277.78,-98150277.78
6375.0,663681.0,-98225725.62,-97562044.62
6380.0,0.0,-8367603.2,-8367603.2
6385.0,0.0,-9255391.3,-9255391.3
6390.0,659059.97,-10305095.97,-9646036.0
