strike,call_dex,put_dex,net_dex
2800.0,677816.0,-4007.1,673808.9
3000.0,676432.3,-339.82,676092.48
3200.0,0.0,0.0,0.0
3400.0,0.0,-1493.41,-1493.41
3600.0,0.0,-18151.07,-18151.07
3800.0,0.0,-105480.64,-105480.64
4000.0,0.0,-216532.83,-216532.83
4200.0,1355632.0,-863614.8,492017.2
4400.0,677001.66,-216266.78,460734.88
4600.0,0.0,-73285.82,-73285.82
4800.0,0.0,-177657.41,-177657.41
5000.0,0.0,-244083.39,-244083.39
5200.0,1353421.55,-608360.31,745061.24
5400.0,671592.6,-204821.73,466770.87
5500.0,671176.62,-234849.07,436327.56
5600.0,0.0,-828985.98,-828985.98
5700.0,0.0,-4994198.28,-4994198.28
5800.0,670458.79,-1794780.58,-1124321.79
5825.0,0.0,-26812.58,-26812.58
5850.0,0.0,-163245.72,-163245.72
5875.0,673974.15,-184988.31,488985.84
5900.0,1355632.0,-261223.08,1094408.92
5925.0,0.0,-281356.64,-281356.64
5950.0,0.0,-378564.21,-378564.21
5975.0,0.0,-182867.12,-182867.12
6000.0,2024416.7,-1646794.0,377622.71
6025.0,0.0,-487674.63,-487674.63
6050.0,0.0,-217998.05,-217998.05
6075.0,0.0,-192026.85,-192026.85
6100.0,2015878.49,-510860.01,1505018.49
6125.0,0.0,-224516.82,-224516.82
6150.0,0.0,-1225750.19,-1225750.19
6175.0,0.0,-1253681.31,-1253681.31
6200.0,2676780.84,-10050737.86,-7373957.02
6210.0,0.0,-261394.62,-261394.62
6220.0,0.0,-60211.94,-60211.94
6225.0,0.0,-491452.43,-491452.43
6230.0,0.0,-151848.76,-151848.76
6240.0,1339159.46,-452125.24,887034.22
6250.0,8687620.81,-868858.77,7818762.04
6260.0,0.0,-265977.32,-265977.32
6270.0,0.0,-64925.41,-64925.41
6275.0,0.0,-1004706.27,-1004706.27
6280.0,0.0,-206423.71,-206423.71
6290.0,0.0,-641463.58,-641463.58
6300.0,0.0,-2237858.4,-2237858.4
6310.0,0.0,-269571.01,-269571.01
6320.0,0.0,-260582.38,-260582.38
6325.0,0.0,-1724738.81,-1724738.81
6330.0,0.0,-314498.8,-314498.8
6335.0,0.0,-444348.11,-444348.11
6340.0,0.0,-419832.48,-419832.48
6345.0,0.0,-118138.94,-118138.94
6350.0,0.0,-4359287.04,-4359287.04
6355.0,0.0,-415503.56,-415503.56
6360.0,0.0,-608256.51,-608256.51
6365.0,0.0,-387108.54,-387108.54
6370.0,0.0,-533754.38,-533754.38
6375.0,0.0,-4692064.54,-4692064.54
6380.0,0.0,-326308.13,-326308.13
6385.0,0.0,-481210.54,-481210.54
6390.0,0.0,-447673.34,-447673.34
6395.0,0.0,-364313.44,-364313.44
6400.0,0.0,-6118737.86,-6118737.86
6405.0,0.0,-619246.62,-619246.62
6410.0,0.0,-1611872.31,-1611872.31
6415.0,0.0,-770610.63,-770610.63
6420.0,0.0,-1544555.83,-1544555.83
6425.0,660765.81,-2871444.63,-2210678.82
6430.0,0.0,-3572616.37,-3572616.37
6435.0,0.0,-649211.11,-649211.11
6440.0,0.0,-18307479.55,-18307479.55
6445.0,0.0,-1305275.71,-1305275.71
6450.0,5261231.66,-24737628.86,-19476397.2
6455.0,0.0,-1513881.8,-1513881.8
6460.0,1970461.59,-2042801.95,-72340.35
6465.0,0.0,-896483.26,-896483.26
6470.0,17780792.82,-4117264.27,13663528.55
6475.0,1973811.19,-3190379.32,-1216568.13
6480.0,2617367.17,-3356264.77,-738897.6
6485.0,2634542.15,-3475885.77,-841343.61
6490.0,13090023.7,-7848438.79,5241584.91
6495.0,0.0,-1529831.15,-1529831.15
6500.0,13815271.76,-20580828.89,-6765557.13
6505.0,653575.17,-2896746.12,-2243170.95
6510.0,0.0,-6816205.67,-6816205.67
6515.0,0.0,-10283115.98,-10283115.98
6520.0,1305123.05,-7582592.0,-6277468.95
6525.0,1306051.64,-8003669.55,-6697617.91
6530.0,1953068.78,-9837628.18,-7884559.4
6535.0,644800.16,-2864695.36,-2219895.2
6540.0,646217.49,-11851363.96,-11205146.47
6545.0,0.0,-4243104.74,-4243104.74
6550.0,3876237.09,-31913434.48,-28037197.38
6555.0,1286317.25,-2513897.5,-1227580.25
6560.0,639162.64,-7917637.81,-7278475.16
6565.0,0.0,-5072512.82,-5072512.82
6570.0,16656599.22,-7567439.91,9089159.32
6575.0,1902601.55,-15094252.59,-13191651.04
6580.0,2546192.57,-12198144.03,-9651951.46
6585.0,632709.75,-5542565.06,-4909855.31
6590.0,0.0,-11957832.22,-11957832.22
6595.0,1255271.72,-8284281.42,-7029009.7
6600.0,31867166.46,-49846320.91,-17979154.45
6605.0,8063273.38,-17604528.31,-9541254.93
6610.0,3074798.4,-25241965.49,-22167167.09
6615.0,1842320.12,-24410199.2,-22567879.08
6620.0,1216207.33,-29118335.27,-27902127.93
6625.0,4249467.62,-44871507.55,-40622039.92
6630.0,5435553.92,-30826576.74,-25391022.82
6635.0,0.0,-14862953.43,-14862953.43
6640.0,7153574.08,-19131812.04,-11978237.96
6645.0,17106486.86,-14741270.11,2365216.75
6650.0,113575278.53,-94931880.05,18643398.49
6655.0,10927779.09,-16490853.53,-5563074.44
6660.0,18441719.74,-22826155.55,-4384435.8
6665.0,21620904.36,-34677255.82,-13056351.46
6670.0,15763181.78,-31831496.75,-16068314.97
6675.0,5577234.06,-32872084.86,-27294850.8
6680.0,13767753.1,-30119202.98,-16351449.88
