strike,call_gex,put_gex,net_gex,gex_profile
2800.0,137.31,-433.59,-296.28,
3000.0,0.0,-199.81,-199.81,
3200.0,0.0,-414.37,-414.37,
3400.0,0.0,-42.36,-42.36,-27589035.78
3600.0,0.0,-2326.76,-2326.76,-47908053.98
3800.0,0.0,-37066.77,-37066.77,-74487989.96
4000.0,0.0,-24250.6,-24250.6,-104838274.43
4200.0,0.0,-137214.6,-137214.6,-136399067.8
4400.0,0.0,-164482.23,-164482.23,-167976431.49
4600.0,0.0,-73587.26,-73587.26,-200236428.39
4800.0,0.0,-168017.19,-168017.19,-243375734.65
5000.0,1123.89,-296953.37,-295829.48,-343679567.76
5200.0,0.0,-125538.79,-125538.79,-576096301.68
5300.0,0.0,-41856.62,-41856.62,-736774133.37
5400.0,0.0,-217169.97,-217169.97,-895696690.1
5500.0,0.0,-1401591.38,-1401591.38,-1020080507.69
5600.0,0.0,-4263933.94,-4263933.94,-1100828969.39
5625.0,0.0,0.0,0.0,-1116456465.35
5650.0,0.0,0.0,0.0,-1130653615.46
5675.0,0.0,0.0,0.0,-1144850765.57
5700.0,0.0,-311434.02,-311434.02,-1161470905.11
5725.0,0.0,-451985.18,-451985.18,-1178553940.68
5750.0,0.0,-171337.6,-171337.6,-1197246691.2
5775.0,0.0,-746128.76,-746128.76,-1223135607.23
5800.0,0.0,-1047068.97,-1047068.97,-1249024523.25
5825.0,0.0,-166680.02,-166680.02,-1282351656.33
5850.0,20820.99,-208300.15,-187479.17,-1322381669.4
5875.0,0.0,-642104.23,-642104.23,-1362411682.48
5900.0,15087.5,-677851.34,-662763.84,-1420026127.38
5925.0,0.0,-189167.97,-189167.97,-1480286733.91
5950.0,5760.29,-2695731.42,-2689971.13,-1547218328.65
5975.0,0.0,-295467.89,-295467.89,-1638886600.98
5990.0,0.0,0.0,0.0,-1693887564.38
6000.0,61605621.26,-20336927.88,41268693.38,-1730554873.31
6010.0,0.0,0.0,0.0,-1767222182.24
6020.0,0.0,0.0,0.0,-1823266393.37
6025.0,0.0,-701263.64,-701263.64,-1852498193.05
6030.0,0.0,0.0,0.0,-1881729992.74
6040.0,0.0,0.0,0.0,-1940193592.11
6050.0,0.0,-1566635.42,-1566635.42,-1998657191.48
6060.0,0.0,0.0,0.0,-2057120790.85
6070.0,0.0,0.0,0.0,-2115584390.22
6075.0,0.0,-1635416.13,-1635416.13,-2144816189.9
6080.0,0.0,-678627.65,-678627.65,-2183261687.36
6090.0,0.0,-622995.42,-622995.42,-2279027706.89
6100.0,0.0,-16334315.09,-16334315.09,-2374793726.41
6110.0,0.0,-317385.35,-317385.35,-2470559745.94
6120.0,0.0,-231643.39,-231643.39,-2566325765.46
6125.0,0.0,-4529757.77,-4529757.77,-2614208775.22
6130.0,0.0,-610057.57,-610057.57,-2662091784.98
6135.0,0.0,0.0,0.0,-2709974794.75
6140.0,0.0,-278910.4,-278910.4,-2757857804.51
6145.0,0.0,0.0,0.0,-2811292746.98
6150.0,11433.92,-5979988.34,-5968554.42,-2885613531.58
6155.0,0.0,0.0,0.0,-2959934316.17
6160.0,0.0,-411501.03,-411501.03,-3034255100.76
6165.0,0.0,0.0,0.0,-3108575885.35
6170.0,0.0,-1340092.22,-1340092.22,-3182896669.94
6175.0,0.0,-6363205.99,-6363205.99,-3257217454.53
6180.0,0.0,-1975403.59,-1975403.59,-3331538239.12
6185.0,0.0,0.0,0.0,-3405859023.71
6190.0,0.0,-1544149.74,-1544149.74,-3480179808.31
6195.0,0.0,0.0,0.0,-3554500592.9
6200.0,48595.97,-11945746.61,-11897150.64,-3628821377.49
6205.0,0.0,0.0,0.0,-3703142162.08
6210.0,0.0,-1696267.6,-1696267.6,-3777462946.67
6215.0,0.0,-125253.95,-125253.95,-3873744720.88
6220.0,0.0,-4881732.13,-4881732.13,-3971781476.98
6225.0,0.0,-16784090.42,-16784090.42,-4069818233.08
6230.0,0.0,-10118759.16,-10118759.16,-4167854989.18
6235.0,0.0,-509755.43,-509755.43,-4265891745.28
6240.0,0.0,-4237566.94,-4237566.94,-4363928501.39
6245.0,540917.93,-850065.36,-309147.42,-4461965257.49
6250.0,0.0,-16941485.19,-16941485.19,-4560002013.59
6255.0,0.0,-1272629.13,-1272629.13,-4658038769.69
6260.0,0.0,-2096571.67,-2096571.67,-4756075525.79
6265.0,0.0,-1428470.41,-1428470.41,-4854112281.89
6270.0,0.0,-6194730.11,-6194730.11,-4952149037.99
6275.0,0.0,-5020785.34,-5020785.34,-5050185794.09
6280.0,0.0,-6379711.79,-6379711.79,-5146421441.13
6285.0,0.0,-2293991.21,-2293991.21,-5241643964.32
6290.0,0.0,-12591951.12,-12591951.12,-5336866487.52
6295.0,0.0,-2423808.97,-2423808.97,-5432089010.71
6300.0,55084.76,-82651537.91,-82596453.15,-5527311533.9
6305.0,0.0,-3975124.45,-3975124.45,-5622534057.09
6310.0,0.0,-7815811.12,-7815811.12,-5717756580.28
6315.0,85853.67,-2876628.2,-2790774.53,-5812979103.48
6320.0,774231.36,-17404228.17,-16629996.81,-5908201626.67
6325.0,63957.47,-12008059.14,-11944101.67,-6003424149.86
6330.0,0.0,-6453201.23,-6453201.23,-6098646673.05
6335.0,0.0,-4589395.25,-4589395.25,-6193869196.24
