strike,call_gex,put_gex,net_gex,gex_profile
2000.0,47.86,0.0,47.86,
2200.0,69.11,-7.99,61.11,
2400.0,0.0,0.0,0.0,
2600.0,51.09,-314.99,-263.91,
2800.0,0.0,-923.6,-923.6,
3000.0,275.98,-15075.11,-14799.14,
3200.0,193.5,-24044.67,-23851.17,
3400.0,225.23,-30155.79,-29930.56,-101276339.06
3600.0,0.0,-30410.5,-30410.5,-148218141.37
3800.0,0.0,-37203.78,-37203.78,-205880018.22
4000.0,387.54,-143704.11,-143316.57,-275257543.02
4200.0,0.0,-355923.06,-355923.06,-361265386.64
4400.0,1040.3,-146792.49,-145752.19,-474069428.83
4600.0,0.0,-170307.97,-170307.97,-639048456.79
4800.0,577.71,-830623.35,-830045.64,-929991103.5
5000.0,1128203.95,-566893.38,561310.57,-1570463182.93
5100.0,3814.51,-145574.28,-141759.77,-2164928062.06
5200.0,1312.45,-750108.13,-748795.68,-3043553989.73
5300.0,17039.76,-1815934.02,-1798894.26,-4214641748.04
5400.0,1469.3,-1073615.6,-1072146.31,-5588466869.04
5425.0,0.0,-41287.75,-41287.75,-5943301484.41
5450.0,6053.74,-1208859.87,-1202806.13,-6298136099.79
5475.0,0.0,-58223.18,-58223.18,-6631128571.02
5500.0,4112.89,-850659.47,-846546.58,-6961454496.84
5525.0,0.0,-21421.65,-21421.65,-7281557369.7
5550.0,0.0,-1363356.9,-1363356.9,-7555588951.07
5575.0,0.0,-197061.52,-197061.52,-7829620532.45
5600.0,4834.43,-1797269.7,-1792435.27,-8065351527.13
5625.0,2037.0,-135900.05,-133863.05,-8258306506.71
5650.0,391947.59,-19810228.79,-19418281.2,-8451261486.29
5675.0,0.0,-2691739.82,-2691739.82,-8573958854.25
5700.0,260425.1,-4935839.36,-4675414.26,-8674808941.82
5725.0,0.0,-1137845.72,-1137845.72,-8771042544.65
5750.0,2186.12,-18242696.12,-18240510.0,-8785764185.45
5775.0,0.0,-3090494.37,-3090494.37,-8800485826.25
5800.0,0.0,-1469937.48,-1469937.48,-8793342188.15
5825.0,0.0,-1489016.83,-1489016.83,-8744501971.66
5850.0,632054.96,-524240.85,107814.11,-8695661755.17
5875.0,3687.12,-407417.82,-403730.7,-8628487892.93
5900.0,15503.85,-2071236.34,-2055732.49,-8550766697.0
5925.0,0.0,-816756.59,-816756.59,-8473045501.07
5930.0,15857.51,-24713.73,-8856.22,-8458794505.74
5940.0,0.0,-123752.02,-123752.02,-8431837796.9
5950.0,6622.31,-603115.97,-596493.66,-8404881088.05
5960.0,0.0,-39822.8,-39822.8,-8377924379.2
5970.0,0.0,-49127.89,-49127.89,-8350967670.36
5975.0,12394.81,-1205233.8,-1192838.98,-8337489315.94
5980.0,0.0,-72056.59,-72056.59,-8324010961.51
5990.0,1358094.89,-27805.78,1330289.1,-8297054252.67
6000.0,19974237.05,-6861696.69,13112540.36,-8279812627.15
6010.0,0.0,-85259.19,-85259.19,-8270880191.64
6020.0,0.0,-69880.69,-69880.69,-8261947756.13
6025.0,0.0,-464189.54,-464189.54,-8257481538.38
6030.0,0.0,-59424.58,-59424.58,-8253015320.62
6040.0,0.0,-198971.79,-198971.79,-8244082885.12
6050.0,777288.63,-4110336.75,-3333048.12,-8235150449.61
6060.0,0.0,-141167.35,-141167.35,-8226218014.1
6070.0,0.0,-73522.68,-73522.68,-8238216288.13
6075.0,0.0,-2278314.41,-2278314.41,-8247412413.41
6080.0,0.0,-573090.77,-573090.77,-8256608538.69
6090.0,0.0,-4587315.41,-4587315.41,-8275000789.26
6100.0,63568.3,-10794673.41,-10731105.1,-8293393039.83
6110.0,0.0,-95462.61,-95462.61,-8311785290.4
6120.0,0.0,-179779.75,-179779.75,-8330177540.97
6125.0,279774.52,-1394876.19,-1115101.68,-8339373666.25
6130.0,0.0,-95129.3,-95129.3,-8348569791.54
6140.0,1111642.51,-488794.09,622848.42,-8399315966.69
6150.0,118707.69,-3320717.33,-3202009.64,-8450323060.58
6160.0,75383.58,-866119.91,-790736.33,-8501330154.48
6170.0,0.0,-409202.11,-409202.11,-8552337248.38
6175.0,127284.95,-2661438.31,-2534153.35,-8577840795.33
6180.0,38003.0,-1310086.73,-1272083.74,-8603344342.28
6190.0,64529.2,-1116653.28,-1052124.08,-8654351436.18
6200.0,572415.85,-26383298.38,-25810882.53,-8714378180.9
6210.0,39526.62,-1710736.44,-1671209.82,-8806570895.02
6220.0,156600.12,-1084424.8,-927824.68,-8898763609.14
6225.0,0.0,-5034985.75,-5034985.75,-8944859966.19
