strike,call_gex,put_gex,net_gex,gex_profile
2800.0,0.0,-430.8,-430.8,
3000.0,0.0,-198.43,-198.43,
3200.0,0.0,-411.21,-411.21,
3400.0,0.0,-42.02,-42.02,-27818676.76
3600.0,0.0,-2305.3,-2305.3,-48113063.62
3800.0,0.0,-36692.02,-36692.02,-74570906.58
4000.0,0.0,-23984.58,-23984.58,-104760237.17
4200.0,0.0,-135530.3,-135530.3,-136202214.99
4400.0,0.0,-162267.76,-162267.76,-167767702.57
4600.0,0.0,-72483.05,-72483.05,-200644822.63
4800.0,0.0,-165136.9,-165136.9,-246820330.23
5000.0,0.0,-290956.18,-290956.18,-352149312.98
5200.0,0.0,-122630.58,-122630.58,-584606918.55
5300.0,0.0,-40780.22,-40780.22,-745959557.28
5400.0,0.0,-211257.93,-211257.93,-916131437.03
5500.0,0.0,-1820177.53,-1820177.53,-1075605781.96
5600.0,0.0,-4120829.43,-4120829.43,-1219627974.61
5625.0,0.0,0.0,0.0,-1255089656.35
5650.0,0.0,0.0,0.0,-1292416381.09
5675.0,0.0,0.0,0.0,-1330321777.44
5700.0,0.0,-428003.32,-428003.32,-1368807762.18
5725.0,0.0,-506838.83,-506838.83,-1412661809.98
5750.0,0.0,-164554.99,-164554.99,-1456515857.79
5775.0,0.0,-716089.33,-716089.33,-1504145116.56
5800.0,0.0,-1003367.02,-1003367.02,-1556729994.55
5825.0,0.0,-176882.86,-176882.86,-1609314872.54
5850.0,0.0,-199067.06,-199067.06,-1670600639.75
5875.0,0.0,-612434.94,-612434.94,-1734532530.27
5900.0,0.0,-598075.36,-598075.36,-1800155005.77
5925.0,0.0,-179890.25,-179890.25,-1880792281.33
5950.0,0.0,-2409016.79,-2409016.79,-1961429556.89
5975.0,0.0,-264969.37,-264969.37,-2055291522.12
5990.0,0.0,0.0,0.0,-2121889713.45
6000.0,0.0,-18281159.41,-18281159.41,-2166288507.66
6010.0,0.0,0.0,0.0,-2210687301.88
6020.0,0.0,0.0,0.0,-2255086096.1
6025.0,0.0,-634369.78,-634369.78,-2277285493.21
6030.0,0.0,0.0,0.0,-2299484890.31
6040.0,0.0,0.0,0.0,-2365425845.93
6050.0,0.0,-1366907.66,-1366907.66,-2433113463.28
6060.0,0.0,0.0,0.0,-2500801080.64
6070.0,0.0,0.0,0.0,-2568488697.99
6075.0,0.0,-1436662.04,-1436662.04,-2602332506.67
6080.0,0.0,-595407.33,-595407.33,-2636176315.34
6090.0,0.0,-548423.56,-548423.56,-2703863932.69
6100.0,0.0,-13955282.08,-13955282.08,-2781779064.92
6110.0,0.0,-280546.85,-280546.85,-2888502998.58
6120.0,0.0,-199431.37,-199431.37,-2995226932.24
6125.0,0.0,-3911825.65,-3911825.65,-3048588899.07
6130.0,0.0,-526384.69,-526384.69,-3101950865.9
6135.0,0.0,0.0,0.0,-3155312832.73
6140.0,0.0,-235942.5,-235942.5,-3208674799.56
6145.0,0.0,0.0,0.0,-3262036766.39
6150.0,0.0,-5051375.26,-5051375.26,-3315398733.22
6155.0,0.0,0.0,0.0,-3368760700.05
6160.0,0.0,-350307.93,-350307.93,-3422122666.88
6165.0,0.0,0.0,0.0,-3480240246.5
6170.0,0.0,-1122762.87,-1122762.87,-3557865543.89
6175.0,0.0,-5439453.08,-5439453.08,-3635490841.29
6180.0,0.0,-1687796.16,-1687796.16,-3713116138.68
6185.0,0.0,0.0,0.0,-3790741436.08
6190.0,0.0,-1325626.39,-1325626.39,-3868366733.47
6195.0,0.0,0.0,0.0,-3945992030.87
6200.0,6141.14,-10293580.9,-10287439.76,-4023617328.26
6205.0,0.0,0.0,0.0,-4101242625.66
6210.0,0.0,-1440740.21,-1440740.21,-4178867923.05
6215.0,0.0,-105150.58,-105150.58,-4256493220.45
6220.0,0.0,-4106471.82,-4106471.82,-4334118517.84
6225.0,0.0,-14154078.09,-14154078.09,-4411743815.24
6230.0,0.0,-8566411.88,-8566411.88,-4489369112.63
6235.0,0.0,-431141.6,-431141.6,-4579624049.27
6240.0,0.0,-3594979.35,-3594979.35,-4671799622.29
6245.0,170135.27,-705121.05,-534985.78,-4763975195.31
6250.0,0.0,-14290127.2,-14290127.2,-4856150768.33
6255.0,0.0,-1063812.5,-1063812.5,-4948326341.35
6260.0,0.0,-1775314.28,-1775314.28,-5040501914.38
6265.0,0.0,-1201599.84,-1201599.84,-5132677487.4
6270.0,0.0,-5120281.03,-5120281.03,-5224853060.42
6275.0,0.0,-4237095.35,-4237095.35,-5317028633.44
6280.0,0.0,-5303956.31,-5303956.31,-5409204206.46
6285.0,0.0,-1912267.12,-1912267.12,-5501379779.48
6290.0,0.0,-10697642.6,-10697642.6,-5593555352.5
6295.0,0.0,-2034710.93,-2034710.93,-5685730925.52
6300.0,22926.51,-69100960.73,-69078034.22,-5768218462.66
6305.0,0.0,-3356833.2,-3356833.2,-5842453228.5
6310.0,0.0,-6534175.63,-6534175.63,-5916687994.34
6315.0,44266.28,-2413728.0,-2369461.72,-5990922760.18
6320.0,396330.43,-14617142.2,-14220811.77,-6065157526.01
6325.0,32597.66,-10010707.13,-9978109.46,-6139392291.85
6330.0,0.0,-5401390.82,-5401390.82,-6213627057.69
6335.0,0.0,-3831893.05,-3831893.05,-6287861823.53
6340.0,41856.74,-7567657.38,-7525800.64,-6362096589.37
6345.0,21541.29,-6729415.76,-6707874.47,-6436331355.21
6350.0,123812.92,-28925745.3,-28801932.38,-6510566121.04
6355.0,49529.96,-4402672.74,-4353142.78,-6584800886.88
6360.0,28044.34,-82596918.13,-82568873.79,-6659035652.72
6365.0,0.0,-15136553.09,-15136553.09,-6720050089.72
6370.0,0.0,-148899786.6,-148899786.6,-6731924813.9
6375.0,30029.86,-147360953.02,-147330923.16,-6743799538.07
6380.0,0.0,-12679445.43,-12679445.43,-6755674262.24
6385.0,0.0,-13912257.32,-13912257.32,-6767548986.41
6390.0,35573.68,-15638565.09,-15602991.41,-6779423710.58
6395.0,151061.72,-13546207.22,-13395145.5,-6791298434.75
6400.0,682470.2,-69285496.16,-68603025.96,-6803173158.92
