strike,call_gex,put_gex,net_gex,gex_profile
1400.0,0.0,-1736.03,-1736.03,
1600.0,0.0,-896.69,-896.69,
1800.0,0.0,-751.09,-751.09,
2000.0,0.0,-6264.53,-6264.53,
2200.0,0.0,-3174.28,-3174.28,
2400.0,0.0,-1895.14,-1895.14,
2600.0,0.0,-7552.68,-7552.68,
2800.0,0.0,-10256.72,-10256.72,
3000.0,0.0,-33827.36,-33827.36,
3200.0,0.0,-78612.62,-78612.62,
3300.0,0.0,-26604.03,-26604.03,-178315385.63
3400.0,0.0,-78834.13,-78834.13,-199013967.77
3500.0,0.0,-23316.8,-23316.8,-219989486.86
3600.0,0.0,-120335.57,-120335.57,-241081261.58
3700.0,113.22,-20281.42,-20168.2,-262098696.69
3800.0,0.0,-90336.59,-90336.59,-282946452.32
3900.0,0.0,-59530.68,-59530.68,-303844100.58
4000.0,843.6,-83840.07,-82996.47,-325597764.35
4050.0,0.0,-1597.34,-1597.34,-337381544.09
4100.0,0.0,-20738.28,-20738.28,-350064701.05
4150.0,6558.59,-13700.27,-7141.68,-364004736.91
4200.0,0.0,-110374.01,-110374.01,-380617037.37
4250.0,0.0,-12652.91,-12652.91,-399952740.02
4300.0,719.11,-21388.99,-20669.88,-422589689.51
4350.0,0.0,-35761.91,-35761.91,-449338716.14
4400.0,260.12,-75645.59,-75385.47,-483872003.78
4450.0,0.0,-54110.22,-54110.22,-525426809.9
4500.0,0.0,-67592.72,-67592.72,-575023284.39
4550.0,0.0,-25029.6,-25029.6,-633935440.35
4600.0,0.0,-49879.46,-49879.46,-709689341.57
4650.0,0.0,-28997.85,-28997.85,-799619746.91
4700.0,386.21,-36976.92,-36590.71,3709528444.4
4750.0,0.0,-159230.8,-159230.8,17638964053.89
4800.0,4839.19,-54711.4,-49872.21,3437537889.59
4850.0,474.76,-89023.42,-88548.66,-1369233233.28
4900.0,24267.68,-71645.9,-47378.22,-1585000265.12
4950.0,0.0,-255837.15,-255837.15,-1836405097.35
5000.0,0.0,-531712.59,-531712.59,-2153650868.33
5025.0,0.0,-51024.35,-51024.35,-2327442523.75
5050.0,2078.17,-286790.33,-284712.16,-2527062084.74
5075.0,0.0,-53746.91,-53746.91,-2726681645.73
5100.0,0.0,-322387.68,-322387.68,-2960004459.73
5125.0,0.0,-15597.42,-15597.42,-3206906923.39
5150.0,0.0,-38748.79,-38748.79,-3456557445.04
5175.0,0.0,-987622.2,-987622.2,-3752885412.06
5200.0,27199.05,-689881.95,-662682.9,-4049213379.09
5225.0,0.0,-30908.0,-30908.0,-4363157415.08
5250.0,877.35,-164546.32,-163668.97,-4703746861.9
5275.0,0.0,-1528269.78,-1528269.78,-5044336308.72
5300.0,0.0,-486096.76,-486096.76,-5406369067.31
5325.0,549.84,-752001.56,-751451.72,-5775904669.31
5350.0,0.0,-2204176.65,-2204176.65,-6145751997.12
5360.0,0.0,-28715.31,-28715.31,-6295064919.68
5370.0,0.0,-42579.46,-42579.46,-6444377842.24
5375.0,0.0,-50043.32,-50043.32,-6519034303.52
5380.0,0.0,-35628.29,-35628.29,-6593690764.79
5390.0,0.0,-94791.1,-94791.1,-6743003687.35
5400.0,739.83,-1895089.52,-1894349.69,-6892316609.91
5410.0,0.0,-52486.95,-52486.95,-7041629532.47
5420.0,0.0,-22209.19,-22209.19,-7184557209.75
5425.0,0.0,-825663.31,-825663.31,-7253563011.49
5430.0,0.0,-62317.27,-62317.27,-7322568813.23
5440.0,0.0,-24019.26,-24019.26,-7460580416.71
5450.0,0.0,-1301346.92,-1301346.92,-7598592020.19
5460.0,0.0,-83844.03,-83844.03,-7736603623.67
5470.0,0.0,-82789.03,-82789.03,-7874615227.15
5475.0,0.0,-80724.35,-80724.35,-7943621028.89
5480.0,0.0,-52848.41,-52848.41,-8012626830.63
5490.0,2984.18,-115074.52,-112090.34,-8128524239.55
5500.0,20055.9,-930990.66,-910934.77,-8242550816.4
5510.0,0.0,-65846.72,-65846.72,-8356577393.25
5520.0,3583.06,-49443.04,-45859.98,-8470603970.09
5525.0,13717.72,-3132271.63,-3118553.91,-8527617258.52
5530.0,0.0,-141751.42,-141751.42,-8584630546.94
5540.0,0.0,-117362.95,-117362.95,-8698657123.79
5550.0,16835.16,-205681.4,-188846.24,-8803444007.29
