strike,call_gex,put_gex,net_gex,gex_profile
2800.0,26.64,-425.64,-399.0,
3000.0,0.0,-195.84,-195.84,
3200.0,0.0,-405.4,-405.4,
3400.0,0.0,-41.36,-41.36,-28185204.86
3600.0,0.0,-2265.87,-2265.87,-48430576.5
3800.0,0.0,-35999.35,-35999.35,-74678277.03
4000.0,0.0,-23478.41,-23478.41,-104589268.99
4200.0,0.0,-132415.96,-132415.96,-135814696.92
4400.0,0.0,-158034.26,-158034.26,-167277634.84
4600.0,0.0,-70364.2,-70364.2,-200536069.03
4800.0,0.0,-159681.41,-159681.41,-248916136.99
5000.0,270.62,-280081.84,-279811.22,-358108875.09
5200.0,0.0,-117221.96,-117221.96,-588220238.58
5300.0,0.0,-38840.27,-38840.27,-744583695.34
5400.0,0.0,-200354.87,-200354.87,-906882780.12
5500.0,0.0,-1718409.34,-1718409.34,-1059990653.95
5600.0,0.0,-3868018.18,-3868018.18,-1205280607.04
5625.0,0.0,0.0,0.0,-1242994741.07
5650.0,0.0,0.0,0.0,-1280708875.11
5675.0,0.0,0.0,0.0,-1320061944.08
5700.0,0.0,-341809.64,-341809.64,-1362551529.56
5725.0,0.0,-404186.79,-404186.79,-1405041115.04
5750.0,0.0,-131026.08,-131026.08,-1452479925.71
5775.0,0.0,-568801.63,-568801.63,-1502459258.75
5800.0,0.0,-926637.39,-926637.39,-1552438591.79
5825.0,0.0,-111515.94,-111515.94,-1612060945.63
5850.0,0.0,-145942.43,-145942.43,-1671896187.1
5875.0,0.0,-447960.44,-447960.44,-1735821858.32
5900.0,0.0,-451531.44,-451531.44,-1809476119.24
5925.0,0.0,-125454.32,-125454.32,-1883130380.15
5950.0,0.0,-1893165.3,-1893165.3,-1971275589.54
5975.0,0.0,-195292.57,-195292.57,-2068546128.94
5990.0,0.0,0.0,0.0,-2126908452.57
6000.0,0.0,-13727930.58,-13727930.58,-2165816668.33
6010.0,0.0,0.0,0.0,-2219517822.42
6020.0,0.0,0.0,0.0,-2276291905.72
6025.0,0.0,-460898.9,-460898.9,-2304678947.37
6030.0,0.0,0.0,0.0,-2333065989.02
6040.0,0.0,0.0,0.0,-2389840072.33
6050.0,0.0,-1007825.55,-1007825.55,-2446614155.63
6060.0,0.0,0.0,0.0,-2503388238.93
6070.0,0.0,0.0,0.0,-2564006262.16
6075.0,0.0,-1032592.32,-1032592.32,-2608019075.85
6080.0,0.0,-427563.12,-427563.12,-2652031889.55
6090.0,0.0,-379971.6,-379971.6,-2740057516.93
6100.0,0.0,-10612931.96,-10612931.96,-2828083144.32
6110.0,0.0,-200067.54,-200067.54,-2916108771.71
6120.0,0.0,-148059.2,-148059.2,-3004134399.1
6125.0,0.0,-2819287.84,-2819287.84,-3048147212.79
6130.0,0.0,-378925.41,-378925.41,-3092160026.48
6135.0,0.0,0.0,0.0,-3136172840.18
6140.0,0.0,-171622.34,-171622.34,-3198423635.01
6145.0,0.0,0.0,0.0,-3264304531.61
6150.0,0.0,-3665491.48,-3665491.48,-3330185428.21
6155.0,0.0,0.0,0.0,-3396066324.81
6160.0,0.0,-249991.75,-249991.75,-3461947221.41
6165.0,0.0,0.0,0.0,-3527828118.01
6170.0,0.0,-807685.24,-807685.24,-3593709014.61
6175.0,0.0,-3827487.45,-3827487.45,-3659589911.21
6180.0,0.0,-1223364.93,-1223364.93,-3725470807.81
6185.0,0.0,0.0,0.0,-3791351704.41
