strike,call_gex,put_gex,net_gex,gex_profile
2800.0,0.0,-696.79,-696.79,
3000.0,0.0,-276.83,-276.83,
3200.0,0.0,-775.23,-775.23,
3400.0,0.0,-190.79,-190.79,-9762047.02
3600.0,0.0,-175.25,-175.25,-18521369.55
3800.0,0.0,-947.77,-947.77,-31443544.67
4000.0,0.0,-9168.27,-9168.27,-49639088.72
4200.0,0.0,-88421.16,-88421.16,-75703051.44
4400.0,740.88,-23275.82,-22534.93,-112818831.87
4600.0,0.0,-89726.4,-89726.4,-161378207.72
4800.0,0.0,-163786.41,-163786.41,-222369474.94
5000.0,1475.2,-406051.87,-404576.67,-325422369.32
5200.0,0.0,-275252.5,-275252.5,-542415257.75
5300.0,0.0,0.0,0.0,-699761376.81
5400.0,1904.4,-404249.34,-402344.94,-867479742.98
5500.0,2531.29,-647097.19,-644565.9,-1015898559.8
5600.0,0.0,-6365566.1,-6365566.1,-1126742785.67
5700.0,0.0,-1015517.63,-1015517.63,-1197733790.64
5725.0,0.0,-274079.11,-274079.11,-1212007670.27
5750.0,0.0,-144159.23,-144159.23,-1226478363.97
5775.0,0.0,-239923.43,-239923.43,-1241418055.75
5800.0,3963.71,-1841244.63,-1837280.92,-1256357747.54
5825.0,0.0,-243046.12,-243046.12,-1275462670.2
5850.0,0.0,-298566.77,-298566.77,-1296910535.24
5875.0,0.0,-315857.67,-315857.67,-1318358400.28
5900.0,0.0,-1747889.78,-1747889.78,-1354413895.37
5925.0,0.0,-655553.94,-655553.94,-1390700880.73
5950.0,0.0,-1932331.36,-1932331.36,-1436796477.23
5975.0,0.0,-1253277.83,-1253277.83,-1502915004.95
6000.0,23970041.09,-25902632.37,-1932591.27,-1569033532.68
6025.0,0.0,-1635141.36,-1635141.36,-1677486009.32
6050.0,3179.64,-13466983.88,-13463804.24,-1806489190.81
6075.0,0.0,-968164.59,-968164.59,-1937809781.76
6080.0,0.0,0.0,0.0,-1989944616.42
6090.0,0.0,0.0,0.0,-2094214285.73
6100.0,44015.54,-6103860.58,-6059845.04,-2198483955.05
6110.0,0.0,-125602.39,-125602.39,-2302753624.37
6120.0,0.0,-282210.08,-282210.08,-2407023293.68
6125.0,0.0,-4471465.86,-4471465.86,-2459158128.34
6130.0,0.0,-68322.73,-68322.73,-2511292963.0
6140.0,0.0,-294987.41,-294987.41,-2615562632.31
6150.0,0.0,-5289640.91,-5289640.91,-2802820263.0
6160.0,0.0,-393135.86,-393135.86,-2998688123.67
6170.0,0.0,-783083.72,-783083.72,-3194555984.34
6175.0,15494.39,-5014412.4,-4998918.01,-3292489914.68
6180.0,0.0,-2111852.79,-2111852.79,-3390423845.01
6190.0,0.0,-2583131.92,-2583131.92,-3586291705.69
6200.0,33143.84,-19913458.59,-19880314.75,-3782159566.36
6210.0,0.0,-2118014.2,-2118014.2,-4006211160.17
6215.0,0.0,0.0,0.0,-4156923616.99
6220.0,0.0,-950787.13,-950787.13,-4307636073.81
6225.0,0.0,-14117563.05,-14117563.05,-4458348530.62
6230.0,0.0,-2578390.94,-2578390.94,-4609060987.44
6235.0,0.0,-1034390.29,-1034390.29,-4759773444.26
6240.0,0.0,-2043970.91,-2043970.91,-4910485901.08
6245.0,0.0,-701101.78,-701101.78,-5061198357.9
6250.0,12665.09,-20620085.68,-20607420.59,-5211910814.72
6255.0,0.0,-1607780.66,-1607780.66,-5362623271.53
6260.0,0.0,-3988022.89,-3988022.89,-5513335728.35
6265.0,0.0,-1774705.08,-1774705.08,-5664048185.17
6270.0,13630.46,-5196827.34,-5183196.87,-5814760641.99
6275.0,0.0,-9720846.1,-9720846.1,-5969868328.34
6280.0,0.0,-3287049.5,-3287049.5,-6137749650.54
6285.0,0.0,-1968778.21,-1968778.21,-6305630972.74
6290.0,0.0,-12487483.41,-12487483.41,-6473512294.95
6295.0,0.0,-1754455.2,-1754455.2,-6641393617.15
6300.0,46017.56,-50790609.25,-50744591.69,-6809274939.35
6305.0,0.0,-15773425.33,-15773425.33,-6977156261.55
6310.0,0.0,-10209255.51,-10209255.51,-7145037583.75
6315.0,0.0,-1556923.21,-1556923.21,-7312918905.95
6320.0,0.0,-6528624.37,-6528624.37,-7480800228.15
6325.0,0.0,-28252815.69,-28252815.69,-7648681550.35
6330.0,0.0,-5118858.51,-5118858.51,-7816562872.55
6335.0,0.0,-5063231.36,-5063231.36,-7984444194.75
6340.0,0.0,-10336422.67,-10336422.67,-8152325516.95
6345.0,0.0,-6652656.17,-6652656.17,-8258788252.12
6350.0,901492.56,-29362568.83,-28461076.27,-8363869383.08
6355.0,0.0,-33051635.38,-33051635.38,-8468950514.05
6360.0,0.0,-37122775.89,-37122775.89,-8574031645.01
6365.0,0.0,-32871385.8,-32871385.8,-8679112775.97
6370.0,0.0,-13574659.71,-13574659.71,-8784193906.93
6375.0,84956.26,-35901125.58,-35816169.32,-8889275037.9
6380.0,0.0,-24031718.72,-24031718.72,-8994356168.86
6385.0,0.0,-29303574.9,-29303574.9,-9099437299.82
6390.0,0.0,-31818906.64,-31818906.64,-9204518430.78
6395.0,0.0,-207451406.47,-207451406.47,-9309599561.75
6400.0,613995.52,-738227580.37,-737613584.85,-9414680692.71
6405.0,336342.69,-12460768.75,-12124426.06,-9519761823.67
6410.0,60021.94,-29066384.07,-29006362.13,-9530113874.97
6415.0,187331.83,-13033783.65,-12846451.82,-9499867749.28
