strike,call_gex,put_gex,net_gex,gex_profile
2800.0,0.0,-327.64,-327.64,
3000.0,0.0,-14055.28,-14055.28,
3200.0,0.0,-13869.31,-13869.31,
3400.0,0.0,-28309.23,-28309.23,-60271010.51
3600.0,0.0,-37716.98,-37716.98,-71414668.7
3800.0,0.0,-65742.9,-65742.9,-79483060.49
4000.0,0.0,-61988.87,-61988.87,-85342976.13
4200.0,0.0,-20501.7,-20501.7,-93143311.7
4400.0,0.0,-16878.04,-16878.04,-111747629.7
4600.0,0.0,-41726.57,-41726.57,-153674488.85
4800.0,0.0,-74542.77,-74542.77,-231628552.44
5000.0,0.0,-103158.53,-103158.53,-362991351.72
5200.0,0.0,-705237.19,-705237.19,-584765152.28
5400.0,0.0,-417266.14,-417266.14,-940561610.38
5500.0,0.0,-665024.09,-665024.09,-1163292180.65
5600.0,0.0,-1456703.0,-1456703.0,-1395953796.14
5700.0,0.0,-901616.03,-901616.03,-1627288602.21
5725.0,0.0,-22655.25,-22655.25,-1684755247.34
5750.0,0.0,-53133.6,-53133.6,-1743119736.96
5775.0,0.0,-220073.02,-220073.02,-1802170440.82
5800.0,0.0,-4643742.27,-4643742.27,-1861221144.69
5825.0,0.0,-210086.05,-210086.05,-1925963757.17
5850.0,0.0,-229165.86,-229165.86,-1991698242.89
5875.0,0.0,-131323.52,-131323.52,-2059491862.74
5900.0,0.0,-729867.87,-729867.87,-2140322639.81
5925.0,0.0,-202964.63,-202964.63,-2221153416.88
5950.0,0.0,-349179.96,-349179.96,-2313419780.29
5975.0,0.0,-214532.46,-214532.46,-2421374813.38
6000.0,0.0,-3133280.2,-3133280.2,-2529329846.47
6025.0,0.0,-458070.09,-458070.09,-2669689972.1
6050.0,0.0,-709521.41,-709521.41,-2823518579.0
6075.0,0.0,-3075514.3,-3075514.3,-2977347185.9
6100.0,0.0,-1007896.65,-1007896.65,-3210262500.23
6110.0,0.0,-34570.78,-34570.78,-3303709482.71
6120.0,0.0,-166467.37,-166467.37,-3397156465.19
6125.0,0.0,-511876.3,-511876.3,-3443879956.43
6130.0,0.0,-167639.02,-167639.02,-3490603447.67
6140.0,0.0,-199493.4,-199493.4,-3584050430.15
6150.0,0.0,-3003535.59,-3003535.59,-3715230476.04
6160.0,0.0,-178172.01,-178172.01,-3863363057.67
6170.0,0.0,-409559.52,-409559.52,-4011495639.29
6175.0,0.0,-954126.94,-954126.94,-4085561930.1
6180.0,0.0,-187960.77,-187960.77,-4159628220.92
6190.0,0.0,-350790.02,-350790.02,-4307760802.54
6200.0,0.0,-3153551.19,-3153551.19,-4455893384.17
6210.0,0.0,-143236.34,-143236.34,-4604025965.79
6220.0,0.0,-7570999.38,-7570999.38,-4823842232.39
6225.0,0.0,-11530490.66,-11530490.66,-4937644490.48
6230.0,0.0,-209023.19,-209023.19,-5051446748.58
6235.0,0.0,-400409.49,-400409.49,-5165249006.67
6240.0,0.0,-2053061.79,-2053061.79,-5279051264.77
6245.0,0.0,-510845.92,-510845.92,-5392853522.86
6250.0,0.0,-2223158.25,-2223158.25,-5506655780.95
6255.0,0.0,-158643.53,-158643.53,-5620458039.05
6260.0,0.0,-128724.79,-128724.79,-5734260297.14
6265.0,0.0,-171339.23,-171339.23,-5848062555.23
6270.0,0.0,-1558369.06,-1558369.06,-5961864813.33
6275.0,0.0,-6605926.4,-6605926.4,-6075667071.42
6280.0,0.0,-288658.04,-288658.04,-6198125790.86
6285.0,0.0,-425917.63,-425917.63,-6349894984.65
6290.0,0.0,-607434.73,-607434.73,-6501664178.45
6295.0,0.0,-176528.88,-176528.88,-6653433372.25
6300.0,0.0,-6294251.89,-6294251.89,-6805202566.05
6305.0,0.0,-206131.84,-206131.84,-6956971759.85
6310.0,0.0,-329029.9,-329029.9,-7108740953.65
6315.0,0.0,-351715.76,-351715.76,-7260510147.45
6320.0,0.0,-938638.43,-938638.43,-7412279341.25
6325.0,0.0,-15965819.43,-15965819.43,-7564048535.04
6330.0,0.0,-948405.7,-948405.7,-7715817728.84
6335.0,0.0,-365511.95,-365511.95,-7867586922.64
6340.0,0.0,-1912076.36,-1912076.36,-8019356116.44
6345.0,0.0,-384791.11,-384791.11,-8171125310.24
6350.0,0.0,-6852404.23,-6852404.23,-8323273835.3
6355.0,0.0,-528383.12,-528383.12,-8475624825.52
6360.0,0.0,-3511822.63,-3511822.63,-8627975815.73
6365.0,0.0,-885988.3,-885988.3,-8780326805.95
6370.0,0.0,-27342173.87,-27342173.87,-8932677796.16
6375.0,0.0,-31034684.4,-31034684.4,-9085028786.38
6380.0,0.0,-1676814.7,-1676814.7,-9237379776.59
6385.0,0.0,-2479803.98,-2479803.98,-9389730766.81
6390.0,0.0,-3128996.78,-3128996.78,-9542081757.02
6395.0,0.0,-1974929.4,-1974929.4,-9694432747.24
6400.0,0.0,-16912290.99,-16912290.99,-9846783737.45
6405.0,0.0,-909381.15,-909381.15,-9999134727.67
6410.0,0.0,-4908167.19,-4908167.19,-10151485717.88
6415.0,0.0,-1748477.63,-1748477.63,-10298494274.27
6420.0,0.0,-9319722.03,-9319722.03,-10380550082.6
6425.0,0.0,-91121889.44,-91121889.44,-10462605890.93
6430.0,0.0,-16199499.51,-16199499.51,-10544661699.26
6435.0,0.0,-3881801.2,-3881801.2,-10626717507.59
6440.0,0.0,-4584311.16,-4584311.16,-10708773315.92
6445.0,0.0,-2568865.32,-2568865.32,-10790829124.25
6450.0,0.0,-121778503.31,-121778503.31,-10872884932.58
6455.0,0.0,-2821813.83,-2821813.83,-10954940740.91
6460.0,0.0,-49160190.77,-49160190.77,-11036996549.24
6465.0,0.0,-2916813.94,-2916813.94,-11119052357.57
6470.0,0.0,-10341634.52,-10341634.52,-11201108165.9
6475.0,0.0,-8049094.91,-8049094.91,-11283163974.23
6480.0,0.0,-12642815.73,-12642815.73,-11365219782.56
6485.0,0.0,-4836604.41,-4836604.41,-11383716539.18
6490.0,0.0,-14416284.24,-14416284.24,-11338654244.09
6495.0,0.0,-151692324.26,-151692324.26,-11293591949.0
6500.0,0.0,-48655075.49,-48655075.49,-11248529653.91
6505.0,0.0,-181702891.16,-181702891.16,-11203467358.83
6510.0,0.0,-7810431.92,-7810431.92,-11158405063.74
6515.0,0.0,-6099948.99,-6099948.99,-11113342768.65
6520.0,67247.58,-8197251.33,-8130003.76,-11068280473.56
6525.0,6990.02,-12297954.4,-12290964.38,-11023218178.47
6530.0,126109.08,-107887908.59,-107761799.51,-10978155883.39
6535.0,0.0,-8408728.33,-8408728.33,-10933093588.3
6540.0,0.0,-33192164.9,-33192164.9,-10888031293.21
6545.0,8214.02,-31918182.89,-31909968.87,-10842968998.12
6550.0,579849.01,-64226467.65,-63646618.63,-10797906703.04
6555.0,546356.27,-16899122.85,-16352766.58,-10638523878.41
6560.0,468847.02,-111053495.44,-110584648.42,-10469738066.5
6565.0,768336.28,-18610442.32,-17842106.04,-10300952254.59
6570.0,366757.14,-45489384.21,-45122627.07,-10132166442.68
