strike,call_gex,put_gex,net_gex,gex_profile
2800.0,0.0,-38.54,-38.54,
3000.0,0.0,-4874.21,-4874.21,
3200.0,0.0,-3034.79,-3034.79,
3400.0,0.0,-41170.82,-41170.82,-46159249.24
3600.0,0.0,-36122.49,-36122.49,-60655600.58
3800.0,0.0,-7539.08,-7539.08,-76830965.63
4000.0,0.0,-36839.33,-36839.33,-94068766.36
4200.0,0.0,-114050.46,-114050.46,-112009376.71
4400.0,0.0,-38353.14,-38353.14,-130946333.3
4600.0,0.0,-106313.93,-106313.93,-153053216.73
4800.0,0.0,-102468.86,-102468.86,-191131586.91
5000.0,0.0,-171426.02,-171426.02,-291079878.77
5200.0,0.0,-208516.45,-208516.45,-522936352.13
5400.0,0.0,-276188.97,-276188.97,-876710978.89
5500.0,0.0,-1068782.73,-1068782.73,-1056166103.99
5600.0,0.0,-2822205.19,-2822205.19,-1213241238.96
5700.0,0.0,-408249.43,-408249.43,-1338271872.75
5725.0,0.0,-35428.46,-35428.46,-1365024246.87
5750.0,0.0,-21299.88,-21299.88,-1391007710.67
5775.0,0.0,-226733.26,-226733.26,-1413478846.89
5800.0,0.0,-1547675.64,-1547675.64,-1435949983.12
5825.0,0.0,-48221.44,-48221.44,-1456752002.83
5850.0,0.0,-261139.31,-261139.31,-1475827865.41
5875.0,0.0,-157948.18,-157948.18,-1494903728.0
5900.0,0.0,-516285.85,-516285.85,-1512494400.91
5925.0,0.0,-250298.8,-250298.8,-1529722093.17
5950.0,0.0,-346911.41,-346911.41,-1547123133.8
5975.0,0.0,-503249.13,-503249.13,-1565850379.35
6000.0,0.0,-2973681.89,-2973681.89,-1584577624.91
6025.0,0.0,-279184.57,-279184.57,-1606900928.52
6050.0,0.0,-795937.31,-795937.31,-1634038038.55
6075.0,0.0,-872664.87,-872664.87,-1661175148.59
6100.0,0.0,-1530398.13,-1530398.13,-1704276552.29
6110.0,0.0,-72791.62,-72791.62,-1723765411.27
6120.0,0.0,-79612.7,-79612.7,-1743254270.25
6125.0,0.0,-645688.57,-645688.57,-1752998699.74
6130.0,0.0,-41142.41,-41142.41,-1762743129.23
6140.0,0.0,-11099.48,-11099.48,-1782231988.21
6150.0,0.0,-2389374.84,-2389374.84,-1804149690.08
