strike,call_gex,put_gex,net_gex,gex_profile
2800.0,78.67,-428.63,-349.96,
3000.0,0.0,-197.3,-197.3,
3200.0,0.0,-408.78,-408.78,
3400.0,0.0,-41.74,-41.74,-27980126.69
3600.0,0.0,-2288.44,-2288.44,-48254529.0
3800.0,0.0,-36402.21,-36402.21,-74620123.36
4000.0,0.0,-23772.83,-23772.83,-104688826.77
4200.0,0.0,-134191.74,-134191.74,-136037222.73
4400.0,0.0,-160445.75,-160445.75,-167509685.51
4600.0,0.0,-71562.85,-71562.85,-200124999.72
4800.0,0.0,-162814.17,-162814.17,-245811805.37
5000.0,0.0,-286424.56,-286424.56,-351341826.82
5200.0,0.0,-120337.58,-120337.58,-583833130.28
5300.0,0.0,-39956.52,-39956.52,-744033695.18
5400.0,0.0,-206548.59,-206548.59,-909926805.42
5500.0,0.0,-1326671.99,-1326671.99,-1063075527.83
5600.0,0.0,-4013689.34,-4013689.34,-1202170702.93
5625.0,0.0,0.0,0.0,-1236964022.96
5650.0,0.0,0.0,0.0,-1272497511.46
5675.0,0.0,0.0,0.0,-1311771270.17
5700.0,0.0,-290956.44,-290956.44,-1351045028.89
5725.0,0.0,-344454.95,-344454.95,-1394359723.51
5750.0,0.0,-111797.65,-111797.65,-1441840094.56
5775.0,0.0,-486320.14,-486320.14,-1489320465.6
5800.0,0.0,-681115.13,-681115.13,-1545264110.32
5825.0,0.0,-95680.0,-95680.0,-1603065546.82
5850.0,0.0,-131415.69,-131415.69,-1662565531.04
5875.0,0.0,-404493.38,-404493.38,-1731906014.58
5900.0,0.0,-361308.35,-361308.35,-1801246498.12
5925.0,0.0,-100702.32,-100702.32,-1877915063.0
5950.0,0.0,-1464962.13,-1464962.13,-1962689584.77
5975.0,0.0,-151576.7,-151576.7,-2047464106.53
5990.0,0.0,0.0,0.0,-2110059942.23
6000.0,0.0,-11183063.25,-11183063.25,-2155642509.78
6010.0,0.0,0.0,0.0,-2201225077.33
6020.0,0.0,0.0,0.0,-2246807644.88
6025.0,0.0,-352277.65,-352277.65,-2269598928.66
6030.0,0.0,0.0,0.0,-2292390212.43
6040.0,0.0,0.0,0.0,-2337972779.99
6050.0,0.0,-804833.75,-804833.75,-2391548067.9
6060.0,0.0,0.0,0.0,-2461799525.46
6070.0,0.0,0.0,0.0,-2532050983.02
6075.0,0.0,-854419.8,-854419.8,-2567176711.8
6080.0,0.0,-354446.48,-354446.48,-2602302440.58
6090.0,0.0,-315153.49,-315153.49,-2672553898.14
6100.0,0.0,-8648863.22,-8648863.22,-2742805355.69
6110.0,0.0,-163351.98,-163351.98,-2813056813.25
6120.0,0.0,-124067.08,-124067.08,-2912412754.88
6125.0,0.0,-2365161.22,-2365161.22,-2970205527.32
6130.0,0.0,-297806.17,-297806.17,-3027998299.77
6135.0,0.0,0.0,0.0,-3085791072.21
6140.0,0.0,-138799.92,-138799.92,-3143583844.66
6145.0,0.0,0.0,0.0,-3201376617.1
6150.0,0.0,-3153841.04,-3153841.04,-3259169389.55
6155.0,0.0,0.0,0.0,-3316962161.99
6160.0,0.0,-219288.75,-219288.75,-3374754934.44
6165.0,0.0,0.0,0.0,-3432547706.88
6170.0,0.0,-687077.0,-687077.0,-3490340479.33
6175.0,0.0,-3257956.21,-3257956.21,-3548133251.77
6180.0,0.0,-1060136.35,-1060136.35,-3605926024.22
6185.0,0.0,0.0,0.0,-3691209465.76
6190.0,0.0,-835511.16,-835511.16,-3778818582.13
6195.0,0.0,0.0,0.0,-3866427698.5
6200.0,0.0,-6245639.06,-6245639.06,-3954036814.87
6205.0,0.0,0.0,0.0,-4041645931.24
6210.0,0.0,-929226.58,-929226.58,-4129255047.61
6215.0,0.0,-66647.41,-66647.41,-4216864163.98
6220.0,0.0,-2559472.26,-2559472.26,-4304473280.35
6225.0,0.0,-8994294.41,-8994294.41,-4392082396.72
6230.0,0.0,-5285467.53,-5285467.53,-4479691513.09
6235.0,0.0,-274710.65,-274710.65,-4567300629.46
6240.0,0.0,-2227286.46,-2227286.46,-4654909745.83
6245.0,0.0,-436940.54,-436940.54,-4742518862.2
6250.0,0.0,-9041534.95,-9041534.95,-4839672862.14
6255.0,0.0,-646117.58,-646117.58,-4944387504.6
6260.0,0.0,-1084399.31,-1084399.31,-5049102147.07
6265.0,0.0,-756854.62,-756854.62,-5153816789.54
6270.0,0.0,-3224924.74,-3224924.74,-5258531432.0
6275.0,0.0,-2587537.14,-2587537.14,-5363246074.47
6280.0,0.0,-3365326.34,-3365326.34,-5467960716.94
6285.0,0.0,-1189616.03,-1189616.03,-5572675359.4
6290.0,0.0,-6716511.85,-6716511.85,-5677390001.87
6295.0,0.0,-1256962.59,-1256962.59,-5782104644.34
6300.0,0.0,-43696919.79,-43696919.79,-5886819286.8
6305.0,0.0,-2061183.78,-2061183.78,-5991533929.27
6310.0,0.0,-4103382.66,-4103382.66,-6096248571.74
6315.0,23653.0,-1527031.68,-1503378.68,-6195506665.1
6320.0,202396.88,-9136730.86,-8934333.97,-6272381771.32
6325.0,27746.66,-6342343.46,-6314596.8,-6349256877.54
6330.0,0.0,-3429318.01,-3429318.01,-6426131983.76
6335.0,0.0,-2460069.62,-2460069.62,-6503007089.98
6340.0,22915.38,-4867748.28,-4844832.9,-6579882196.2
6345.0,0.0,-4353317.72,-4353317.72,-6656757302.42
6350.0,68546.57,-18622260.85,-18553714.29,-6733632408.64
6355.0,0.0,-2860022.31,-2860022.31,-6810507514.86
6360.0,15045.91,-53585137.61,-53570091.69,-6887382621.08
6365.0,0.0,-10022223.08,-10022223.08,-6964257727.3
6370.0,0.0,-98239042.07,-98239042.07,-7041132833.52
6375.0,0.0,-99222280.44,-99222280.44,-7118007939.74
6380.0,0.0,-8487887.67,-8487887.67,-7194883045.96
6385.0,0.0,-9396660.11,-9396660.11,-7201337920.02
6390.0,7791.42,-10777940.79,-10770149.38,-7193573324.12
6395.0,42694.38,-9351176.92,-9308482.54,-7185808728.22
6400.0,451767.4,-48664802.44,-48213035.04,-7178044132.32
6405.0,28587.62,-15542666.32,-15514078.7,-7170279536.42
6410.0,0.0,-26349755.15,-26349755.15,-7162514940.52
